playerId,playerName,teamId,h_a,matchId,passLongBallAccurate,passLongBallInaccurate,shortPassAccurate,shortPassInaccurate,passTotal
84008.0,Marcos Alonso,62,a,1993916,2,3,95,6,108
91242.0,Iago Aspas,62,a,1993916,1,1,17,5,24
119817.0,José Gayà,55,h,1993916,0,2,20,2,31
141499.0,Stole Dimitrievski,55,h,1993916,2,9,17,1,33
294848.0,Pablo Maffeo,55,h,1993916,0,0,5,1,10
296723.0,Ionut Radu,62,a,1993916,2,7,13,0,25
297546.0,Umar Sadiq,55,h,1993916,0,0,5,1,8
302889.0,Pepelu,55,h,1993916,3,4,72,3,83
303876.0,Guido Rodríguez,55,h,1993916,6,2,54,5,67
322095.0,Mouctar Diakhaby,55,h,1993916,1,2,25,3,32
323625.0,Arnaut Danjuma,55,h,1993916,1,0,13,1,16
354526.0,Hugo Duro,55,h,1993916,0,0,1,0,1
369497.0,Javi Galán,62,a,1993916,1,0,21,1,33
372634.0,Justin de Haas,55,h,1993916,0,2,34,0,36
379684.0,Filip Ugrinic,55,h,1993916,1,0,38,1,43
381643.0,Aleix Febas,62,a,1993916,1,0,60,3,64
386622.0,Sergio Carreira,62,a,1993916,0,0,50,9,64
396158.0,Ferran Jutglà,62,a,1993916,0,1,6,1,8
408732.0,Jesús Vázquez,55,h,1993916,0,0,24,3,33
409030.0,Ilaix Moriba,62,a,1993916,0,0,14,0,14
427001.0,Hugo Álvarez,62,a,1993916,0,0,23,4,28
427831.0,César Tárrega,55,h,1993916,2,2,52,3,60
431121.0,Aliou Dieng,55,h,1993916,0,0,6,1,8
431507.0,Javi Guerra,55,h,1993916,1,1,26,10,43
441888.0,Jones El Abdellaoui,62,a,1993916,0,0,12,1,15
444227.0,Williot Swedberg,62,a,1993916,0,0,8,2,11
459082.0,Pablo Durán,62,a,1993916,0,0,4,1,5
462768.0,Miguel Román,62,a,1993916,3,1,74,7,88
463588.0,Javi Rueda,62,a,1993916,0,1,4,3,10
508331.0,Javi Rodríguez,62,a,1993916,2,4,78,0,84
528001.0,Yoel Lago,62,a,1993916,3,1,57,2,63
562981.0,Ryunosuke Sato,55,h,1993916,0,0,18,2,22
