canonical_id,name,team,status,opta_id,whoscored_id,fotmob_id
464283,Juan Iglesias,Getafe,existing,464283.0,408735.0,1102289.0
121537,Juan Musso,Atletico Madrid,existing,,,389050.0
244855,Jude Bellingham,Real Madrid,existing,244855.0,379868.0,1077894.0
470508,Julen Agirrezabala,Valencia,existing,470508.0,423108.0,1280020.0
220325,Jules Koundé,Barcelona,existing,220325.0,301019.0,705450.0
551311,Julio Díaz,Atletico Madrid,existing,551311.0,605436.0,1447089.0
461358,Julián Alvarez,Atletico Madrid,existing,461358.0,365409.0,974753.0
443967,Junior Firpo,Real Betis,existing,443967.0,351252.0,743192.0
645755,Kareem Tunde,Levante,existing,645755.0,604365.0,1875615.0
453750,Karim Adeyemi,Borussia Dortmund,existing,453750.0,392646.0,959594.0
588010,Karl Etta Eyong,Levante,existing,588010.0,445095.0,1392779.0
178870,Kike Barja,Osasuna,existing,178870.0,336251.0,
550816,Kike Salas,Sevilla,existing,550816.0,431509.0,1327489.0
54484,Kiko Femenía,Getafe,existing,54484.0,75919.0,175311.0
77390,Koke,Atletico Madrid,existing,77390.0,80764.0,184533.0
220160,Kylian Mbappé,Real Madrid,existing,220160.0,300713.0,701154.0
593109,Lamine Yamal,Barcelona,existing,593109.0,480249.0,1467236.0
451358,Lee Kang-In,Paris Saint-Germain,existing,451358.0,367780.0,940976.0
500755,Leo Román,Mallorca,existing,500755.0,423420.0,1187702.0
445956,Logan Costa,Villarreal,existing,445956.0,,922877.0
193774,Lucas Boyé,Alaves,existing,193774.0,303800.0,561164.0
541759,Lucas Cepeda,Elche,existing,541759.0,516414.0,1280756.0
111232,Lucas Torró,Osasuna,existing,111232.0,249960.0,303879.0
468426,Lucien Agoumé,Sevilla,existing,468426.0,388505.0,971790.0
434941,Luis Rioja,Valencia,existing,434941.0,381713.0,638070.0
514664,Luiz Júnior,Villarreal,existing,514664.0,400826.0,1187044.0
464166,Luka Sucic,Real Sociedad,existing,464166.0,407080.0,959597.0
612301,Luken Beitia,Real Sociedad,existing,612301.0,546570.0,1697334.0
550781,Manu Bueno,Sevilla,existing,550781.0,469547.0,1428849.0
465494,Manu Sánchez,Levante,existing,465494.0,374813.0,
484741,Marc Aguado,Elche,existing,484741.0,448050.0,1392232.0
81138,Marc Bartra,Real Betis,existing,81138.0,83686.0,195305.0
637126,Marc Bernal,Barcelona,existing,637126.0,534796.0,1573126.0
179268,Marc Cucurella,Chelsea,existing,179268.0,363496.0,873289.0
562720,Marc Pubill,Atletico Madrid,existing,562720.0,430148.0,1323897.0
234370,Marc Roca,Real Betis,existing,234370.0,323148.0,640220.0
665388,Marco de Las Sias,Rayo Vallecano,existing,665388.0,,1662963.0
82263,Marcos Alonso,Celta Vigo,existing,82263.0,84008.0,196169.0
192364,Marcos Llorente,Atletico Madrid,existing,192364.0,254582.0,602563.0
619748,Marcos Navarro,Valencia,existing,619748.0,,1469787.0
178347,Mariano Díaz,Alaves,existing,178347.0,323236.0,518525.0
561243,Mario Martín,Getafe,existing,561243.0,471047.0,1321605.0
94618,Marko Dmitrovic,Espanyol,existing,94618.0,259393.0,280818.0
611626,Maroan Sannadi,Athletic Club,existing,611626.0,541704.0,1425206.0
483083,Martim Neto,Elche,existing,483083.0,438351.0,1226189.0
474843,Martín Satriano,Getafe,existing,474843.0,403803.0,1197039.0
131897,Mathew Ryan,Levante,existing,131897.0,81523.0,185644.0
98448,Matías Dituro,Elche,existing,98448.0,422916.0,592412.0
646145,Mauro Echegoyen,Osasuna,existing,646145.0,,1699317.0
602479,Miguel Román,Celta Vigo,existing,602479.0,462768.0,1359911.0
639309,Miguel Sierra,Sevilla,existing,639309.0,507590.0,1797904.0
628792,Mikel Goti,Real Sociedad,existing,628792.0,,1340594.0
632021,Mikel Jauregizar,Athletic Club,existing,632021.0,511120.0,1553099.0
219000,Mikel Oyarzabal,Real Sociedad,existing,219000.0,298839.0,678234.0
109243,Moi Gómez,Osasuna,existing,109243.0,101238.0,262592.0
208135,Mouctar Diakhaby,Valencia,existing,208135.0,322095.0,561198.0
485098,Moussa Diarra,Alaves,existing,485098.0,,1054522.0
704770,Nacho Pérez,Levante,existing,704770.0,578266.0,1800611.0
432855,Nahuel Tenaglia,Alaves,existing,432855.0,347874.0,860314.0
448085,Natan,Real Betis,existing,448085.0,402206.0,1188375.0
544538,Nelson Deossa,Real Betis,existing,544538.0,432475.0,1315711.0
664217,Nico Guillén,Sevilla,existing,664217.0,621893.0,1783498.0
523654,Nico Williams,Athletic Club,existing,523654.0,408449.0,1202110.0
195735,Nicolas Pepe,Villarreal,existing,195735.0,239872.0,575735.0
536665,Nicolás Valentini,Verona,existing,536665.0,414212.0,1249665.0
111452,Odysseas Vlachodimos,Sevilla,existing,111452.0,110273.0,304355.0
439772,Oihan Sancet,Athletic Club,existing,439772.0,381510.0,950545.0
517929,Omar El Hilali,Espanyol,existing,517929.0,449410.0,1208708.0
179519,Orel Mangala,Lyon,existing,179519.0,344073.0,765693.0
242310,Oriol Rey,Levante,existing,242310.0,362623.0,914401.0
507438,Orri Óskarsson,Real Sociedad,existing,507438.0,428066.0,1097229.0
637705,Oso,Sevilla,existing,637705.0,511064.0,1575945.0
503523,Pablo Barrios,Atletico Madrid,existing,503523.0,434138.0,1338192.0
597355,Pablo Durán,Celta Vigo,existing,597355.0,459082.0,1322858.0
217593,Pablo Fornals,Real Betis,existing,217593.0,297203.0,683450.0
623696,Pablo García,Real Betis,existing,623696.0,551186.0,1662379.0
522856,Pablo Ibáñez,Alaves,existing,522856.0,444254.0,1238154.0
170154,Pablo Maffeo,Mallorca,existing,170154.0,294848.0,673356.0
445998,Pablo Martínez,Levante,existing,445998.0,,923298.0
469317,Pablo Ramón,Espanyol,existing,469317.0,,982734.0
648430,Paco Cortés,Levante,existing,648430.0,541854.0,1649293.0
422453,Pape Gueye,Villarreal,existing,422453.0,399047.0,844544.0
441175,Pathé Ciss,Rayo Vallecano,existing,441175.0,422963.0,872396.0
593110,Pau Cubarsí,Barcelona,existing,593110.0,498386.0,1532137.0
629907,Pau Navarro,Villarreal,existing,629907.0,,1531887.0
490541,Pedri,Barcelona,existing,490541.0,402197.0,1083323.0
91393,Pedro Bigas,Elche,existing,91393.0,108100.0,291635.0
435065,Pedro Díaz,Rayo Vallecano,existing,435065.0,448514.0,715069.0
617105,Pedro Felipe,Sassuolo,existing,617105.0,478316.0,1644302.0
493085,Pelayo Fernández,Rayo Vallecano,existing,493085.0,531953.0,1411818.0
