match_id,match_date,match_round,league_name,home_team,home_team_id,away_team,away_team_id,id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,isSavedOffLine,isFromInsideBox,keeperId,firstName,lastName,fullName,teamColor
5881144,2026-08-30T15:30:00.000Z,1,Bundesliga,Augsburg,8406,Schalke 04,10189,2962173351,Miss,10189,1047664,Adil Aouchiche,87.31911764680001,30.244,41,,False,False,,,41.31,0.3595789456,0.16589152812957764,0.0,RightFoot,FastBreak,FirstHalf,False,"{'x': 0, 'y': 0.049190006238030076, 'zoomRatio': 0.5170998632010942}",False,False,,Adil,Aouchiche,Adil Aouchiche,#083890
5881144,2026-08-30T15:30:00.000Z,1,Bundesliga,Augsburg,8406,Schalke 04,10189,2962180329,AttemptSaved,10189,1047664,Adil Aouchiche,79.8946601952,49.3256050933,45,1.0,False,True,104.051724138,35.0675,37.2025,0.20547368320000003,0.020177699625492096,0.11617565155029297,RightFoot,IndividualPlay,FirstHalf,False,"{'x': 0.15277777777777768, 'y': 0.05435811724867726, 'zoomRatio': 1}",False,False,926445.0,Adil,Aouchiche,Adil Aouchiche,#083890
5881144,2026-08-30T15:30:00.000Z,1,Bundesliga,Augsburg,8406,Schalke 04,10189,2962203743,AttemptSaved,8406,1161211,Fabian Rieder,80.68300970960001,30.645,46,,False,True,102.72413793119999,33.8475,35.60125,1.5474736766000001,0.046659715473651886,0.07498831301927567,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.5763888888888888, 'y': 0.40938457052910054, 'zoomRatio': 1}",False,False,287894.0,Fabian,Rieder,Fabian Rieder,#B93733
5881144,2026-08-30T15:30:00.000Z,1,Bundesliga,Augsburg,8406,Schalke 04,10189,2962205059,AttemptSaved,8406,1310103,Anton Kade,94.1929824545,35.75375,47,,False,True,103.103448276,34.68625,34.07625,1.990526306,0.08439846336841583,0.02509414032101631,Header,RegularPlay,SecondHalf,False,"{'x': 0.9798280423280419, 'y': 0.5265942608465608, 'zoomRatio': 1}",False,True,287894.0,Anton,Kade,Anton Kade,#B93733
5881144,2026-08-30T15:30:00.000Z,1,Bundesliga,Augsburg,8406,Schalke 04,10189,2962205785,AttemptSaved,8406,556029,Marius Wolf,100.44827586240001,41.225952381,47,,False,True,104.051724138,35.3725,32.779999999999994,1.0979999946,0.04667065665125847,0.07528804987668991,Header,FromCorner,SecondHalf,False,"{'x': 1.3227513227513243, 'y': 0.29047618904761907, 'zoomRatio': 1}",False,True,287894.0,Marius,Wolf,Marius Wolf,#B93733
5881144,2026-08-30T15:30:00.000Z,1,Bundesliga,Augsburg,8406,Schalke 04,10189,2962216735,Miss,10189,860056,Moussa Sylla,79.55679611760002,27.278333333000003,55,,False,False,,,26.2853125,5.0626206976,0.034421008080244064,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.6562314672629322, 'zoomRatio': 0.4899744804958078}",False,False,,Moussa,Sylla,Moussa Sylla,#083890
5881144,2026-08-30T15:30:00.000Z,1,Bundesliga,Augsburg,8406,Schalke 04,10189,2962218615,AttemptSaved,8406,1641063,Noahkai Banks,94.4824561388,24.699872616500002,57,,True,True,96.605263157,25.765,33.61875,1.2199999940000001,0.04689616709947586,0.0,RightFoot,ThrowInSetPiece,SecondHalf,False,"{'x': 1.1008597883597888, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Noahkai,Banks,Noahkai Banks,#B93733
5881144,2026-08-30T15:30:00.000Z,1,Bundesliga,Augsburg,8406,Schalke 04,10189,2962222533,AttemptSaved,8406,1185609,Robin Fellhauer,80.4577669912,27.614523809,59,,True,True,90.6,30.22,33.39,1.2199999940000001,0.01197865977883339,0.0,RightFoot,FromCorner,SecondHalf,False,"{'x': 1.1613756613756612, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,,Robin,Fellhauer,Robin Fellhauer,#B93733
5881144,2026-08-30T15:30:00.000Z,1,Bundesliga,Augsburg,8406,Schalke 04,10189,2962228307,AttemptSaved,8406,198316,Michael Gregoritsch,79.3315533992,28.791190475,64,,False,True,103.6724137932,32.9325,35.90625,1.1365263102,0.06527866423130035,0.12123993784189224,LeftFoot,FreeKick,SecondHalf,False,"{'x': 0.49570105820105825, 'y': 0.30066833603174603, 'zoomRatio': 1}",False,False,287894.0,Michael,Gregoritsch,Michael Gregoritsch,#B93733
5881144,2026-08-30T15:30:00.000Z,1,Bundesliga,Augsburg,8406,Schalke 04,10189,2962231569,Miss,8406,1310103,Anton Kade,102.06034482780001,40.973809524,67,,False,False,102.8189655174,34.68625,24.6298089222,1.0723157842,0.16652998328208923,0.0,RightFoot,FromCorner,SecondHalf,False,"{'x': 2, 'y': 0.11443905202109984, 'zoomRatio': 0.4034069282701858}",False,True,,Anton,Kade,Anton Kade,#B93733
