player,attack_player_id,attack_apps,attack_mins_played,attack_goals,attack_xg,attack_goals_vs_xg,attack_shots,attack_shots_on_target,attack_shot_conv,attack_xg_per_shot,attack_first_name,attack_last_name,attack_date_of_birth,attack_age,attack_team_id,attack_shirt_number,attack_squad_position,attack_squad_position_detailed,attack_player_uuid,attack_team_uuid,attack_contestantName,attack_contestantClubName,attack_contestantShortName,attack_contestantCode,carries_carries,carries_carry_distance,carries_progressive_carries,carries_progressive_distance,carries_shot_ending,carries_goal_ending,carries_chance_ending,carries_assist_ending,carries_dist_per_carry,carries_dist_per_progressive_carry,defending_tackles,defending_interceptions,defending_recoveries,defending_blocks,defending_clearances,defending_ground_duels,defending_ground_duels_won,defending_ground_duel_perc,defending_aerial_duels,defending_aerial_duels_won,defending_aerial_duel_perc,goalkeeping_team_mins,goalkeeping_team_mins_perc,goalkeeping_ogs,goalkeeping_goals_conceded,goalkeeping_saves_made,goalkeeping_save_perc,goalkeeping_goals_prevented,goalkeeping_goals_prevented_rate,goalkeeping_xgot_conceded,possession_chanceCreation_player_id,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_chanceCreation_first_name,possession_chanceCreation_last_name,possession_chanceCreation_date_of_birth,possession_chanceCreation_age,possession_chanceCreation_team_id,possession_chanceCreation_shirt_number,possession_chanceCreation_squad_position,possession_chanceCreation_squad_position_detailed,possession_chanceCreation_player_uuid,possession_chanceCreation_team_uuid,possession_chanceCreation_contestantName,possession_chanceCreation_contestantClubName,possession_chanceCreation_contestantShortName,possession_chanceCreation_contestantCode,possession_passing_player_id,possession_passing_mins_played,possession_passing_apps,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,possession_passing_first_name,possession_passing_last_name,possession_passing_date_of_birth,possession_passing_age,possession_passing_team_id,possession_passing_shirt_number,possession_passing_squad_position,possession_passing_squad_position_detailed,possession_passing_player_uuid,possession_passing_team_uuid,possession_passing_contestantName,possession_passing_contestantClubName,possession_passing_contestantShortName,possession_passing_contestantCode,opta_player_id,opta_player_uuid,opta_team_id,opta_team_uuid
Callum Wilson,75115.0,2.0,9.0,0.0,0.07,-0.07,2.0,0.0,0.0,0.04,Callum,Wilson,1992-02-27,34.54,94.0,13.0,Forward,Striker,66r7rq9kcoyow46ovmhzrtec5,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,2.0,36.651,2.0,36.33,1.0,0.0,1.0,0.0,18.326,18.165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,50.0,,,,,,,,,,75115.0,9.0,2.0,1.0,1.0,33.33,0.0,0.038,0.038,0.0,0.0,Callum,Wilson,1992-02-27,34.54,94.0,13.0,Forward,Striker,66r7rq9kcoyow46ovmhzrtec5,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,75115.0,9.0,2.0,3.0,2.0,66.67,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Callum,Wilson,1992-02-27,34.54,94.0,13.0,Forward,Striker,66r7rq9kcoyow46ovmhzrtec5,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,75115,66r7rq9kcoyow46ovmhzrtec5,94,7yx5dqhhphyvfisohikodajhv
Calvin Bassey,232892.0,2.0,180.0,0.0,0.02,-0.02,1.0,0.0,0.0,0.02,Calvin,Bassey,1999-12-31,26.69,54.0,3.0,Defender,Full Back,4jqgl7x5ewke1u0sy2cbkqfhl,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,47.0,471.687,24.0,271.32,0.0,0.0,0.0,0.0,10.036,11.305,2.0,2.0,10.0,0.0,7.0,9.0,6.0,66.667,1.0,1.0,100.0,,,,,,,,,,232892.0,180.0,2.0,0.0,0.0,0.0,0.0,0.033,0.033,0.0,0.0,Calvin,Bassey,1999-12-31,26.69,54.0,3.0,Defender,Full Back,4jqgl7x5ewke1u0sy2cbkqfhl,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,232892.0,180.0,2.0,167.0,151.0,90.42,36.0,29.0,80.56,0.0,0.0,0.0,0.0,0.0,0.0,Calvin,Bassey,1999-12-31,26.69,54.0,3.0,Defender,Full Back,4jqgl7x5ewke1u0sy2cbkqfhl,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,232892,4jqgl7x5ewke1u0sy2cbkqfhl,54,hzqh7z0mdl3v7gwete66syxp
Cameron Humphreys,524180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cameron,Humphreys,2003-10-30,22.86,40.0,30.0,Midfielder,Central Midfielder,524180,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,524180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cameron,Humphreys,2003-10-30,22.86,40.0,30.0,Midfielder,Central Midfielder,524180,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,524180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cameron,Humphreys,2003-10-30,22.86,40.0,30.0,Midfielder,Central Midfielder,524180,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,524180,524180,40,8b523ujgl21tbc01me65q0aoh
Caoimhín Kelleher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,100.0,0.0,1.0,5.0,83.33,0.78,1.0,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200720,dpw4s6nbkfcrjlqxxgf9j5yhh,94,7yx5dqhhphyvfisohikodajhv
Carl Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,100.0,0.0,4.0,3.0,42.86,-1.06,0.5,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472739,9tlowuu89l3fnv5iowela1ca2,9,dacoc20k0n3fxu4zek8wufmko
Chadi Riad,515621.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chadi,Riad,2003-06-17,23.23,31.0,4.0,Defender,Central Defender,31hruvmsmvb0f8cvr63le2kgk,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,16.0,166.021,12.0,119.595,0.0,0.0,0.0,0.0,10.376,9.966,1.0,1.0,3.0,0.0,5.0,4.0,1.0,25.0,2.0,2.0,100.0,,,,,,,,,,515621.0,72.0,1.0,0.0,0.0,0.0,0.0,0.007,0.007,0.0,0.0,Chadi,Riad,2003-06-17,23.23,31.0,4.0,Defender,Central Defender,31hruvmsmvb0f8cvr63le2kgk,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,515621.0,72.0,1.0,49.0,46.0,93.88,7.0,6.0,85.71,0.0,0.0,0.0,0.0,0.0,0.0,Chadi,Riad,2003-06-17,23.23,31.0,4.0,Defender,Central Defender,31hruvmsmvb0f8cvr63le2kgk,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,515621,31hruvmsmvb0f8cvr63le2kgk,31,1c8m2ko0wxq1asfkuykurdr0y
Charalampos Kostoulas,647850.0,2.0,106.0,0.0,0.35,-0.35,3.0,1.0,0.0,0.12,Charalampos,Kostoulas,2007-05-30,19.28,36.0,19.0,Forward,Striker,f23e0mo62rmrrjso771t54jro,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,9.0,66.537,3.0,14.07,0.0,0.0,0.0,0.0,7.393,4.69,1.0,0.0,7.0,0.0,0.0,7.0,2.0,28.571,6.0,5.0,83.333,,,,,,,,,,647850.0,106.0,2.0,1.0,1.0,3.7,0.0,0.022,0.022,0.0,0.0,Charalampos,Kostoulas,2007-05-30,19.28,36.0,19.0,Forward,Striker,f23e0mo62rmrrjso771t54jro,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,647850.0,106.0,2.0,29.0,22.0,75.86,14.0,9.0,64.29,1.0,0.0,0.0,0.0,0.0,0.0,Charalampos,Kostoulas,2007-05-30,19.28,36.0,19.0,Forward,Striker,f23e0mo62rmrrjso771t54jro,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,647850,f23e0mo62rmrrjso771t54jro,36,e5p0ehyguld7egzhiedpdnc3w
Charly Alcaraz,502697.0,2.0,5.0,0.0,0.05,-0.05,2.0,1.0,0.0,0.03,Charly,Alcaraz,2002-11-30,23.78,11.0,24.0,Midfielder,Central Midfielder,18qxb54ol1s4mtgl7n3224ciy,ehd2iemqmschhj2ec0vayztzz,Everton FC,Everton,Everton,EVE,3.0,30.649,3.0,29.295,0.0,0.0,0.0,0.0,10.216,9.765,1.0,0.0,2.0,0.0,0.0,4.0,1.0,25.0,1.0,0.0,0.0,,,,,,,,,,502697.0,5.0,2.0,0.0,0.0,0.0,0.0,0.023,0.023,0.0,0.0,Charly,Alcaraz,2002-11-30,23.78,11.0,24.0,Midfielder,Central Midfielder,18qxb54ol1s4mtgl7n3224ciy,ehd2iemqmschhj2ec0vayztzz,Everton FC,Everton,Everton,EVE,502697.0,5.0,2.0,5.0,3.0,60.0,5.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Charly,Alcaraz,2002-11-30,23.78,11.0,24.0,Midfielder,Central Midfielder,18qxb54ol1s4mtgl7n3224ciy,ehd2iemqmschhj2ec0vayztzz,Everton FC,Everton,Everton,EVE,502697,18qxb54ol1s4mtgl7n3224ciy,11,ehd2iemqmschhj2ec0vayztzz
Chemsdine Talbi,549912.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chemsdine,Talbi,2005-05-09,21.33,56.0,7.0,Forward,Winger,5606cqx2mlkrp81oe6uh6ghec,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,4.0,55.071,3.0,42.21,0.0,0.0,0.0,0.0,13.768,14.07,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,549912.0,31.0,1.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,Chemsdine,Talbi,2005-05-09,21.33,56.0,7.0,Forward,Winger,5606cqx2mlkrp81oe6uh6ghec,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,549912.0,31.0,1.0,11.0,9.0,81.82,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Chemsdine,Talbi,2005-05-09,21.33,56.0,7.0,Forward,Winger,5606cqx2mlkrp81oe6uh6ghec,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,549912,5606cqx2mlkrp81oe6uh6ghec,56,1r3545b2dzan8yqa80gtmcjch
Chris Richards,427623.0,2.0,180.0,0.0,0.04,-0.04,1.0,1.0,0.0,0.04,Chris,Richards,2000-03-28,26.45,31.0,26.0,Defender,Central Defender,5nsag404623qznyyizl8yuwkq,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,19.0,172.574,11.0,74.655,0.0,0.0,0.0,0.0,9.083,6.787,4.0,4.0,3.0,3.0,11.0,7.0,6.0,85.714,4.0,1.0,25.0,,,,,,,,,,427623.0,180.0,2.0,0.0,0.0,0.0,0.0,0.006,0.005,0.0,0.0,Chris,Richards,2000-03-28,26.45,31.0,26.0,Defender,Central Defender,5nsag404623qznyyizl8yuwkq,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,427623.0,180.0,2.0,95.0,84.0,88.42,7.0,3.0,42.86,0.0,0.0,0.0,0.0,0.0,0.0,Chris,Richards,2000-03-28,26.45,31.0,26.0,Defender,Central Defender,5nsag404623qznyyizl8yuwkq,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,427623,5nsag404623qznyyizl8yuwkq,31,1c8m2ko0wxq1asfkuykurdr0y
Chris Rigg,554197.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris,Rigg,2007-06-18,19.22,56.0,11.0,Midfielder,Attacking Midfielder,b5ff5jpe5loaqmlxwsqine9ec,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,2.0,18.906,1.0,-1.575,0.0,0.0,0.0,0.0,9.453,-1.575,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,554197.0,17.0,2.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,Chris,Rigg,2007-06-18,19.22,56.0,11.0,Midfielder,Attacking Midfielder,b5ff5jpe5loaqmlxwsqine9ec,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,554197.0,17.0,2.0,4.0,2.0,50.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris,Rigg,2007-06-18,19.22,56.0,11.0,Midfielder,Attacking Midfielder,b5ff5jpe5loaqmlxwsqine9ec,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,554197,b5ff5jpe5loaqmlxwsqine9ec,56,1r3545b2dzan8yqa80gtmcjch
Chris Wood,60689.0,1.0,28.0,0.0,0.12,-0.12,1.0,0.0,0.0,0.12,Chris,Wood,1991-12-07,34.76,17.0,9.0,Forward,Striker,cjdycctu96jilvbvnl7ndh9sl,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,3.0,23.365,0.0,-6.3,0.0,0.0,0.0,0.0,7.788,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,50.0,3.0,1.0,33.333,,,,,,,,,,60689.0,28.0,1.0,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,Chris,Wood,1991-12-07,34.76,17.0,9.0,Forward,Striker,cjdycctu96jilvbvnl7ndh9sl,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,60689.0,28.0,1.0,5.0,5.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris,Wood,1991-12-07,34.76,17.0,9.0,Forward,Striker,cjdycctu96jilvbvnl7ndh9sl,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,60689,cjdycctu96jilvbvnl7ndh9sl,17,1qtaiy11gswx327s0vkibf70n
Christos Tzolis,439509.0,2.0,121.0,0.0,0.19,-0.19,4.0,2.0,0.0,0.05,Christos,Tzolis,2002-01-30,24.61,3.0,17.0,Forward,Winger,acffs01m2p3b4uemzjrp51d9m,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,17.0,247.938,8.0,145.53,1.0,0.0,1.0,0.0,14.585,18.191,1.0,0.0,5.0,0.0,3.0,11.0,4.0,36.364,3.0,1.0,33.333,,,,,,,,,,439509.0,121.0,2.0,4.0,4.0,8.7,0.0,0.155,0.155,0.0,0.0,Christos,Tzolis,2002-01-30,24.61,3.0,17.0,Forward,Winger,acffs01m2p3b4uemzjrp51d9m,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,439509.0,121.0,2.0,46.0,39.0,84.78,27.0,23.0,85.19,6.0,1.0,16.67,0.0,0.0,0.0,Christos,Tzolis,2002-01-30,24.61,3.0,17.0,Forward,Winger,acffs01m2p3b4uemzjrp51d9m,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,439509,acffs01m2p3b4uemzjrp51d9m,3,4dsgumo7d4zupm2ugsvm4zm4d
Chuba Akpom,147675.0,2.0,69.0,1.0,0.97,0.03,1.0,1.0,100.0,0.97,Chuba,Akpom,1995-10-09,30.92,40.0,29.0,Forward,Striker,32n3284h95a93yq9h7hbw5hp1,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,7.0,3.0,42.857,8.0,2.0,25.0,,,,,,,,,,147675.0,69.0,2.0,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,Chuba,Akpom,1995-10-09,30.92,40.0,29.0,Forward,Striker,32n3284h95a93yq9h7hbw5hp1,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,147675.0,69.0,2.0,10.0,6.0,60.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Chuba,Akpom,1995-10-09,30.92,40.0,29.0,Forward,Striker,32n3284h95a93yq9h7hbw5hp1,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,147675,32n3284h95a93yq9h7hbw5hp1,40,8b523ujgl21tbc01me65q0aoh
Claudio Echeverri,575204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Claudio,Echeverri,2006-01-02,20.68,43.0,30.0,Midfielder,Attacking Midfielder,575204,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,575204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Claudio,Echeverri,2006-01-02,20.68,43.0,30.0,Midfielder,Attacking Midfielder,575204,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,575204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Claudio,Echeverri,2006-01-02,20.68,43.0,30.0,Midfielder,Attacking Midfielder,575204,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,575204,575204,43,a3nyxabgsqlnqfkeg41m6tnpp
Cody Drameh,433590.0,2.0,65.0,0.0,0.05,-0.05,1.0,0.0,0.0,0.05,Cody,Drameh,2001-12-08,24.75,88.0,18.0,Defender,Full Back,ab2502dhe0p0fr35nf7urjxbe,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,5.0,61.997,4.0,36.855,0.0,0.0,0.0,0.0,12.399,9.214,1.0,2.0,4.0,0.0,3.0,4.0,2.0,50.0,1.0,1.0,100.0,,,,,,,,,,433590.0,65.0,2.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,Cody,Drameh,2001-12-08,24.75,88.0,18.0,Defender,Full Back,ab2502dhe0p0fr35nf7urjxbe,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,433590.0,65.0,2.0,12.0,8.0,66.67,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Cody,Drameh,2001-12-08,24.75,88.0,18.0,Defender,Full Back,ab2502dhe0p0fr35nf7urjxbe,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,433590,ab2502dhe0p0fr35nf7urjxbe,88,f0figafm2v9h8ofo6slajj7xf
Cody Gakpo,243298.0,2.0,161.0,1.0,0.3,0.7,6.0,1.0,16.67,0.05,Cody,Gakpo,1999-05-07,27.35,14.0,18.0,Forward,Striker,9psfk94nduz6icnuwty5v9all,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,27.0,273.656,10.0,82.95,2.0,1.0,2.0,0.0,10.135,8.295,3.0,4.0,7.0,0.0,1.0,18.0,7.0,38.889,3.0,1.0,33.333,,,,,,,,,,243298.0,161.0,2.0,5.0,5.0,7.84,0.0,0.8,0.8,1.0,1.0,Cody,Gakpo,1999-05-07,27.35,14.0,18.0,Forward,Striker,9psfk94nduz6icnuwty5v9all,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,243298.0,161.0,2.0,51.0,40.0,78.43,33.0,24.0,72.73,8.0,1.0,12.5,0.0,0.0,0.0,Cody,Gakpo,1999-05-07,27.35,14.0,18.0,Forward,Striker,9psfk94nduz6icnuwty5v9all,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,243298,9psfk94nduz6icnuwty5v9all,14,c8h9bw1l82s06h77xxrelzhur
Cole Palmer,244851.0,2.0,173.0,2.0,0.94,1.06,9.0,3.0,22.22,0.1,Cole,Palmer,2002-05-06,24.35,8.0,10.0,Midfielder,Attacking Midfielder,dl10343h8yopcgerzur5samwa,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,30.0,417.33,18.0,245.175,3.0,1.0,2.0,0.0,13.911,13.621,4.0,1.0,11.0,0.0,1.0,21.0,12.0,57.143,2.0,1.0,50.0,,,,,,,,,,244851.0,173.0,2.0,5.0,4.0,6.12,20.0,0.319,0.279,1.0,1.0,Cole,Palmer,2002-05-06,24.35,8.0,10.0,Midfielder,Attacking Midfielder,dl10343h8yopcgerzur5samwa,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,244851.0,173.0,2.0,57.0,45.0,78.95,23.0,18.0,78.26,2.0,1.0,50.0,1.0,1.0,100.0,Cole,Palmer,2002-05-06,24.35,8.0,10.0,Midfielder,Attacking Midfielder,dl10343h8yopcgerzur5samwa,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,244851,dl10343h8yopcgerzur5samwa,8,9q0arba2kbnywth8bkxlhgmdr
Conor Gallagher,232787.0,1.0,45.0,0.0,0.02,-0.02,1.0,0.0,0.0,0.02,Conor,Gallagher,2000-02-06,26.59,6.0,8.0,Midfielder,Central Midfielder,c83h08n0vnjvfgglyefy03h0p,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,2.0,16.574,1.0,4.725,1.0,0.0,0.0,0.0,8.287,4.725,1.0,0.0,2.0,0.0,0.0,4.0,2.0,50.0,1.0,0.0,0.0,,,,,,,,,,232787.0,45.0,1.0,0.0,0.0,0.0,0.0,0.059,0.059,0.0,0.0,Conor,Gallagher,2000-02-06,26.59,6.0,8.0,Midfielder,Central Midfielder,c83h08n0vnjvfgglyefy03h0p,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,232787.0,45.0,1.0,19.0,16.0,84.21,8.0,6.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,Conor,Gallagher,2000-02-06,26.59,6.0,8.0,Midfielder,Central Midfielder,c83h08n0vnjvfgglyefy03h0p,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,232787,c83h08n0vnjvfgglyefy03h0p,6,22doj4sgsocqpxw45h607udje
Costinha,451490.0,2.0,36.0,0.0,0.12,-0.12,2.0,1.0,0.0,0.06,João Pedro,Loureiro da Costa,2000-03-26,26.46,36.0,20.0,Defender,Full Back,degqtleco9n5tlt0yz3q5t9ii,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,9.0,116.498,6.0,93.03,0.0,0.0,0.0,0.0,12.944,15.505,1.0,1.0,0.0,0.0,2.0,5.0,1.0,20.0,1.0,0.0,0.0,,,,,,,,,,451490.0,36.0,2.0,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,João Pedro,Loureiro da Costa,2000-03-26,26.46,36.0,20.0,Defender,Full Back,degqtleco9n5tlt0yz3q5t9ii,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,451490.0,36.0,2.0,24.0,23.0,95.83,5.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,João Pedro,Loureiro da Costa,2000-03-26,26.46,36.0,20.0,Defender,Full Back,degqtleco9n5tlt0yz3q5t9ii,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,451490,degqtleco9n5tlt0yz3q5t9ii,36,e5p0ehyguld7egzhiedpdnc3w
Cristhian Mosquera,500040.0,2.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cristhian,Mosquera,2004-06-27,22.2,3.0,3.0,Defender,Central Defender,6o76owze8y78ue9sb49g8kyz8,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,25.0,221.258,15.0,148.26,0.0,0.0,0.0,0.0,8.85,9.884,0.0,2.0,3.0,0.0,8.0,4.0,1.0,25.0,3.0,1.0,33.333,,,,,,,,,,500040.0,169.0,2.0,0.0,0.0,0.0,0.0,0.014,0.014,0.0,0.0,Cristhian,Mosquera,2004-06-27,22.2,3.0,3.0,Defender,Central Defender,6o76owze8y78ue9sb49g8kyz8,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,500040.0,169.0,2.0,120.0,115.0,95.83,5.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Cristhian,Mosquera,2004-06-27,22.2,3.0,3.0,Defender,Central Defender,6o76owze8y78ue9sb49g8kyz8,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,500040,6o76owze8y78ue9sb49g8kyz8,3,4dsgumo7d4zupm2ugsvm4zm4d
Cédric Kipré,183015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cédric,Kipré,1996-12-09,29.75,40.0,4.0,Defender,Central Defender,183015,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,183015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cédric,Kipré,1996-12-09,29.75,40.0,4.0,Defender,Central Defender,183015,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,183015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cédric,Kipré,1996-12-09,29.75,40.0,4.0,Defender,Central Defender,183015,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,183015,183015,40,8b523ujgl21tbc01me65q0aoh
