match_id,match_date,match_round,league_name,home_team,home_team_id,away_team,away_team_id,id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,isSavedOffLine,isFromInsideBox,keeperId,firstName,lastName,fullName,teamColor,shortName
5868012,2026-08-19T19:05:00.000Z,1,LaLiga,Atletico Madrid,9906,Malaga,9864,2956912451,AttemptSaved,9906,690516,Ademola Lookman,77.9800970888,32.0175,47,,False,True,98.14912280659999,33.695,36.97375,0.6934736808,0.020185554400086403,0.12539444863796234,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.21329365079365015, 'y': 0.18345864571428572, 'zoomRatio': 1}",False,False,616538.0,Ademola,Lookman,Ademola Lookman,#C63527,
5868012,2026-08-19T19:05:00.000Z,1,LaLiga,Atletico Madrid,9906,Malaga,9864,2956914559,Miss,9906,1282015,Carlos Martín,87.31911764680001,33.61875,56,,False,False,,,37.94809524,7.3566896704,0.04741324111819267,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.6365427388217646, 'y': 0.6772486772486772, 'zoomRatio': 0.34798260014966853}",False,False,,Carlos,Martín,Carlos Martín,#C63527,
5868012,2026-08-19T19:05:00.000Z,1,LaLiga,Atletico Madrid,9906,Malaga,9864,2956914665,AttemptSaved,9906,1419969,Rodrigo Mendoza,92.8,26.516562500000003,57,,False,True,100.732758621,30.873749999999998,36.05875,0.0834736838,0.17150934040546417,0.4772409200668335,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.455357142857142, 'y': 0.02208298513227513, 'zoomRatio': 1}",False,True,616538.0,Rodrigo,Mendoza,Rodrigo Mendoza,#C63527,
5868012,2026-08-19T19:05:00.000Z,1,LaLiga,Atletico Madrid,9906,Malaga,9864,2956915181,Miss,9906,940976,Kang-In Lee,76.6286407784,37.50750000000001,59,,False,False,,,26.111875,0.0898947364,0.019325334578752518,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.011396210937326675, 'zoomRatio': 0.47920133111480856}",False,False,,Kang-In,Lee,Kang-In Lee,#C63527,
5868012,2026-08-19T19:05:00.000Z,1,LaLiga,Atletico Madrid,9906,Malaga,9864,2956916407,AttemptSaved,9906,940976,Kang-In Lee,82.37233009760001,24.84,64,,True,True,85.6014705876,25.7071875,32.551249999999996,1.2199999940000001,0.02629244141280651,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.3832671957671967, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,,Kang-In,Lee,Kang-In Lee,#C63527,
5868012,2026-08-19T19:05:00.000Z,1,LaLiga,Atletico Madrid,9906,Malaga,9864,2956916491,Miss,9906,727897,Dávid Hancko,94.1929824545,37.66,65,,False,False,104.051724138,18.1839490466,16.2221656062,0.6228421022,0.01730591617524624,0.0,Header,FromCorner,SecondHalf,False,"{'x': 2, 'y': 0.03503475667526836, 'zoomRatio': 0.21262432286568442}",False,True,,Dávid,Hancko,Dávid Hancko,#C63527,
5868012,2026-08-19T19:05:00.000Z,1,LaLiga,Atletico Madrid,9906,Malaga,9864,2956917719,Goal,9906,940976,Kang-In Lee,86.889705882,25.938437500000003,70,,False,True,,,37.431250000000006,1.7079999916000002,0.08350403606891632,0.889744222164154,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.09226190476190332, 'y': 0.45185184962962965, 'zoomRatio': 1}",False,False,616538.0,Kang-In,Lee,Kang-In Lee,#C63527,
5868012,2026-08-19T19:05:00.000Z,1,LaLiga,Atletico Madrid,9906,Malaga,9864,2956918391,AttemptSaved,9906,690516,Ademola Lookman,95.73684210409999,43.16,74,,False,True,102.3448275864,37.58375000000001,35.29625000000001,1.9519999904,0.13375553488731384,0.4271220266819,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.6570767195767175, 'y': 0.5164021138624338, 'zoomRatio': 1}",False,True,616538.0,Ademola,Lookman,Ademola Lookman,#C63527,
5868012,2026-08-19T19:05:00.000Z,1,LaLiga,Atletico Madrid,9906,Malaga,9864,2956918707,Post,9906,727897,Dávid Hancko,95.2543859636,32.0175,75,,False,False,,,31.941249999999997,2.458,0.02763175778090954,0.0,Header,FromCorner,SecondHalf,False,"{'x': 1.544642857142858, 'y': 0.6502645502645503, 'zoomRatio': 1}",False,True,,Dávid,Hancko,Dávid Hancko,#C63527,
5868012,2026-08-19T19:05:00.000Z,1,LaLiga,Atletico Madrid,9906,Malaga,9864,2956918717,AttemptSaved,9906,1531100,Dani Martinez,96.79824561320001,31.48375,75,,True,True,100.8275862072,32.6275,33.77125,1.2199999940000001,0.22069193422794342,0.0,RightFoot,FromCorner,SecondHalf,False,"{'x': 1.0605158730158726, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Dani,Martinez,Dani Martinez,#C63527,
5868012,2026-08-19T19:05:00.000Z,1,LaLiga,Atletico Madrid,9906,Malaga,9864,2956919663,Miss,9864,1434474,Rafa Rodríguez,93.0,16.2922293005,79,,False,False,,,50.586751590700004,0.44305262940000006,0.015177042223513126,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.026711235589276832, 'zoomRatio': 0.2278927238603731}",False,True,,Rafa,Rodríguez,Rafa Rodríguez,#518EC7,
5868012,2026-08-19T19:05:00.000Z,1,LaLiga,Atletico Madrid,9906,Malaga,9864,2956920729,Goal,9906,942372,Álex Baena,79.8946601952,43.16,85,,False,True,,,36.97375,1.9134736748,0.06711327284574509,0.693713903427124,RightFoot,FreeKick,SecondHalf,False,"{'x': 0.21329365079365015, 'y': 0.5062099668783069, 'zoomRatio': 1}",False,False,616538.0,Álex,Baena,Álex Baena,#C63527,
