source,source_native_id,source_name,canonical_player_id,matched_to_master
opta,451565,Saúl Coco,451565,True
opta,195851,Scott McTominay,195851,True
opta,111457,Sead Kolasinac,111457,True
opta,594234,Sebastian Otoa,594234,True
opta,444455,Semuel Pizzignacco,opta_new_444455,False
opta,589998,Seydou Fini,589998,True
opta,449790,Simon Sohm,449790,True
opta,704987,Simone Cinquegrano,704987,True
opta,631127,Simone Lontani,opta_new_631127,False
opta,487989,Simone Panada,opta_new_487989,False
opta,664879,Solomon Loubao,opta_new_664879,False
opta,101820,Stanislav Lobotka,101820,True
opta,126488,Stefano Sabelli,126488,True
opta,487606,Strahinja Pavlovic,487606,True
opta,433634,Tasos Douvikas,433634,True
opta,204644,Teun Koopmeiners,204644,True
opta,222629,Thierry Correia,opta_new_222629,False
opta,659246,Thomás de Martis,opta_new_659246,False
opta,449122,Thórir Helgason,449122,True
opta,647210,Tiago Gabriel,647210,True
opta,544865,Tijjani Noslin,544865,True
opta,212851,Toma Basic,212851,True
opta,518908,Tommaso Baldanzi,518908,True
opta,594993,Tommaso Macchioni,594993,True
opta,459025,Tommaso Pobega,459025,True
opta,449652,Torbjørn Heggem,449652,True
opta,180736,Trevoh Chalobah,opta_new_180736,False
opta,619506,Unai Gómez,opta_new_619506,False
opta,210464,Vakoun Bayo,210464,True
opta,669473,Valde,opta_new_669473,False
opta,235001,Valentin Antov,opta_new_235001,False
opta,638709,Valerio Farcomeni,638709,True
opta,585201,Vasilije Adzic,585201,True
opta,624094,Viery,opta_new_624094,False
opta,522479,Vítinha,522479,True
opta,563663,Wesley,563663,True
opta,241519,Weston McKennie,241519,True
opta,242894,Willem Geubbels,opta_new_242894,False
opta,537503,Wisdom Amey,opta_new_537503,False
opta,126486,Wladimiro Falcone,126486,True
opta,468236,Yan Couto,opta_new_468236,False
opta,438261,Yann Bisseck,438261,True
opta,164511,Yerry Mina,164511,True
opta,232066,Youssef Maleh,232066,True
opta,244847,Yunus Musah,244847,True
opta,219263,Zakaria Aboukhlal,219263,True
opta,171435,Zeki Çelik,171435,True
opta,545932,Zé Pedro,545932,True
opta,551483,Álex Jiménez,551483,True
opta,551074,Álex Valle,551074,True
opta,88482,Álvaro Morata,88482,True
opta,463184,Éderson,463184,True
whoscored,351354,Donyell Malen,204646,True
whoscored,339875,Bremer,428585,True
whoscored,550174,Alessandro Romano,620568,True
whoscored,295358,Amir Rrahmani,165196,True
whoscored,109149,Bryan Cristante,109511,True
whoscored,288894,Lassana Coulibaly,215047,True
whoscored,114863,Paulo Dybala,120638,True
whoscored,118163,Wladimiro Falcone,126486,True
