canonical_id,name,team,status,opta_id,whoscored_id,fotmob_id
484420,Enzo Le Fée,Sunderland,existing,484420.0,398393.0,1049999.0
223094,Erling Haaland,Manchester City,existing,223094.0,315227.0,737066.0
624773,Estêvão,Chelsea,existing,624773.0,510728.0,1580774.0
199598,Ethan Ampadu,Leeds,existing,199598.0,322418.0,780432.0
231065,Ethan Pinnock,Brentford,existing,231065.0,342499.0,711357.0
444102,Evanilson,Bournemouth,existing,444102.0,384430.0,1098096.0
485337,Evann Guessand,Crystal Palace,existing,485337.0,382587.0,1087966.0
199798,Ezri Konsa,Aston Villa,existing,199798.0,301440.0,710159.0
119471,Fabian Schär,Newcastle,existing,119471.0,82726.0,189982.0
231416,Ferdi Kadioglu,Brighton,existing,231416.0,321958.0,774448.0
494595,Florian Wirtz,Liverpool,existing,494595.0,394786.0,1152455.0
428580,Frank Onyeka,Brentford,existing,428580.0,404109.0,856685.0
244858,Fábio Carvalho,Brentford,existing,244858.0,,963965.0
243526,Gabriel Gudmundsson,Leeds,existing,243526.0,,744494.0
226597,Gabriel Magalhães,Arsenal,existing,226597.0,334087.0,795179.0
577285,George Hemmings,Aston Villa,existing,577285.0,576066.0,1607333.0
463067,Georginio Rutter,Brighton,existing,463067.0,362433.0,956925.0
204936,Gianluigi Donnarumma,Manchester City,existing,204936.0,262515.0,618878.0
449027,Giorgi Mamardashvili,Liverpool,existing,,,948800.0
84450,Granit Xhaka,Sunderland,existing,84450.0,89401.0,207236.0
547027,Habib Diarra,Sunderland,existing,547027.0,422818.0,1285866.0
609873,Harrison Armstrong,Everton,existing,609873.0,535879.0,1559637.0
153366,Harrison Reed,Fulham,existing,153366.0,,502420.0
95658,Harry Maguire,Manchester United,existing,95658.0,99487.0,255610.0
153682,Harry Wilson,Fulham,existing,153682.0,333044.0,494417.0
201666,Harvey Barnes,Newcastle,existing,201666.0,331382.0,760359.0
507433,Hákon Rafn Valdimarsson,Brentford,existing,,,850962.0
441302,Ian Maatsen,Aston Villa,existing,441302.0,384134.0,966026.0
210462,Ibrahim Sangaré,Nottingham Forest,existing,210462.0,328075.0,795371.0
482973,Igor Jesus,Nottingham Forest,existing,482973.0,397497.0,1082102.0
502500,Igor Thiago,Brentford,existing,502500.0,443784.0,1302005.0
440993,Iliman Ndiaye,Everton,existing,440993.0,366116.0,965764.0
219924,Issa Diop,Fulham,existing,219924.0,300359.0,696443.0
114283,Jack Grealish,Everton,existing,114283.0,113069.0,312765.0
532529,Jack Hinshelwood,Brighton,existing,532529.0,469629.0,1251334.0
114243,Jacob Murphy,Newcastle,existing,114243.0,141486.0,521148.0
232653,Jacob Ramsey,Newcastle,existing,232653.0,369813.0,1021929.0
444180,Jaidon Anthony,Burnley,existing,444180.0,400610.0,1171140.0
575458,Jair Cunha,Nottingham Forest,existing,575458.0,443545.0,1391209.0
434752,Jaka Bijol,Leeds,existing,434752.0,360941.0,861805.0
512462,Jake O'Brien,Everton,existing,512462.0,,1098607.0
232928,James Garner,Everton,existing,232928.0,367781.0,950474.0
463981,James Hill,Bournemouth,existing,463981.0,362837.0,959407.0
220627,James Justin,Leeds,existing,220627.0,301441.0,710158.0
172780,James Maddison,Tottenham,existing,172780.0,137015.0,493165.0
432714,James McAtee,Nottingham Forest,existing,432714.0,425576.0,1107648.0
491501,James McConnell,Liverpool,existing,491501.0,,1231075.0
17761,James Tarkowski,Everton,existing,17761.0,131464.0,243138.0
432720,James Trafford,Manchester City,existing,432720.0,404852.0,1187213.0
463936,Jamie Gittens,Chelsea,existing,463936.0,,1113692.0
469142,Jan Paul van Hecke,Brighton,existing,469142.0,365402.0,974618.0
480455,Jarrad Branthwaite,Everton,existing,480455.0,381045.0,1030829.0
226182,Jayden Bogle,Leeds,existing,226182.0,354291.0,789646.0
643970,Jayden Lienou,Leeds,existing,643970.0,,1797582.0
231747,Jean-Philippe Mateta,Crystal Palace,existing,231747.0,328096.0,706297.0
152551,Jefferson Lerma,Crystal Palace,existing,152551.0,,466672.0
216094,Jeremie Frimpong,Liverpool,existing,216094.0,392644.0,966018.0
174874,Joachim Andersen,Fulham,existing,174874.0,231135.0,503659.0
699989,Jocelin Ta Bi,Sunderland,existing,699989.0,,1690655.0
214225,Joe Rodon,Leeds,existing,214225.0,302312.0,717174.0
200089,Joe Willock,Newcastle,existing,200089.0,342563.0,
122806,John McGinn,Aston Villa,existing,122806.0,318449.0,356406.0
221389,John Victor,Nottingham Forest,existing,,,749834.0
111234,Jordan Pickford,Everton,existing,111234.0,110189.0,303919.0
246301,Jorge Cuenca,Fulham,existing,246301.0,333182.0,821728.0
551210,Jorrel Hato,Chelsea,existing,551210.0,467715.0,1413846.0
577016,Josh Acheampong,Chelsea,existing,577016.0,518604.0,1400216.0
577725,Josh King,Fulham,existing,577725.0,515865.0,
458249,Joshua Zirkzee,Manchester United,existing,458249.0,,950830.0
