canonical_id,name,team,status,opta_id,whoscored_id,fotmob_id
new_2026_137,Farès Chaïbi,Eintracht Frankfurt,new_linked_full,573379.0,444725.0,1345875.0
new_2026_60,Felix Nmecha,Borussia Dortmund,new_linked_full,219265.0,367783.0,966019.0
new_2026_61,Filippo Mane,Borussia Dortmund,new_linked_full,571642.0,536128.0,1663094.0
new_2026_4,Finn Dahmen,FC Augsburg,new_linked_full,218361.0,353985.0,926445.0
new_2026_333,Finn Jeltsch,VfB Stuttgart,new_linked_full,554088.0,507717.0,1487877.0
new_2026_63,Giannis Konstantelias,Borussia Dortmund,new_linked_full,477510.0,476927.0,1215014.0
new_2026_241,Gideon Mensah,1. FC Köln,new_linked_full,229670.0,402749.0,771630.0
new_2026_64,Gregor Kobel,Borussia Dortmund,new_linked_full,185513.0,336028.0,764018.0
new_2026_334,Grischa Prömel,VfB Stuttgart,new_linked_full,209184.0,278125.0,625175.0
new_2026_5,Han-Noah Massengo,FC Augsburg,new_linked_full,437757.0,365831.0,978680.0
new_2026_6,Hennes Behrens,FC Augsburg,new_linked_full,519073.0,551088.0,1678681.0
new_2026_27,Ibrahim Maza,Bayer 04 Leverkusen,new_linked_full,570052.0,477985.0,1457626.0
new_2026_198,Igor Matanovic,Sport-Club Freiburg,new_linked_full,513431.0,407222.0,1210893.0
new_2026_335,Jamie Leweling,VfB Stuttgart,new_linked_full,488677.0,379252.0,1074968.0
new_2026_349,Janik Haberer,1. FC Union Berlin,new_linked_full,111453.0,110272.0,304354.0
new_2026_28,Jarell Quansah,Bayer 04 Leverkusen,new_linked_full,441428.0,430019.0,1107620.0
new_2026_336,Jeff Chabot,VfB Stuttgart,new_linked_full,428785.0,343317.0,867080.0
new_2026_7,Jeffrey Gouweleeuw,FC Augsburg,new_linked_full,93683.0,97351.0,245315.0
new_2026_139,Jeremiaha Maluze,Eintracht Frankfurt,new_linked_full,700073.0,568298.0,1671553.0
new_2026_65,Joane Gadou,Borussia Dortmund,new_linked_full,592891.0,513664.0,1479742.0
new_2026_66,Jobe Bellingham,Borussia Dortmund,new_linked_full,519322.0,422365.0,1287373.0
new_2026_67,Joey Veerman,Borussia Dortmund,new_linked_full,231653.0,382556.0,792429.0
new_2026_296,Johan Bakayoko,RB Leipzig,new_linked_full,519638.0,427824.0,1203194.0
new_2026_30,Jonas Hofmann,Bayer 04 Leverkusen,new_linked_full,118876.0,115163.0,331542.0
new_2026_140,Jonathan Burkardt,Eintracht Frankfurt,new_linked_full,225485.0,363037.0,947901.0
new_2026_199,Jordy Makengo,Sport-Club Freiburg,new_linked_full,543921.0,496922.0,1281108.0
new_2026_337,Josha Vagnoman,VfB Stuttgart,new_linked_full,438957.0,354241.0,928454.0
new_2026_350,Josip Juranovic,1. FC Union Berlin,new_linked_full,210791.0,271603.0,622373.0
new_2026_68,Julian Ryerson,Borussia Dortmund,new_linked_full,213783.0,320436.0,659272.0
new_2026_120,Justin Njinmah,SV Werder Bremen,new_linked_full,565380.0,438066.0,1137364.0
new_2026_251,Kacper Potulski,1. FSV Mainz 05,new_linked_full,627675.0,573881.0,1800401.0
new_2026_252,Kaishu Sano,1. FSV Mainz 05,new_linked_full,567062.0,509815.0,1033111.0
new_2026_121,Karl Hein,SV Werder Bremen,new_linked_full,463748.0,399501.0,982692.0
new_2026_69,Kauã Prates,Borussia Dortmund,new_linked_full,685487.0,551822.0,1750565.0
new_2026_200,Keisuke Goto,Sport-Club Freiburg,new_linked_full,587165.0,550709.0,1436730.0
new_2026_141,Keita Kosugi,Eintracht Frankfurt,new_linked_full,623214.0,605344.0,1627706.0
new_2026_70,Konstantinos Karetsas,Borussia Dortmund,new_linked_full,609068.0,471855.0,1536436.0
