source,native_id,name,team_name,team_norm,team_cluster,cluster_id
whoscored,432384,Facundo Buonanotte,Elche,elche,elche,new_2026_58
fotmob,1127224,Fer Niño,Elche,elche,elche,new_2026_59
opta,502290,Fer Niño,Elche,elche,elche,new_2026_59
whoscored,391082,Fer Niño,Elche,elche,elche,new_2026_59
fotmob,1467806,Grégoire Swiderski,Alavés,alaves,alaves,new_2026_6
fotmob,1670276,Matia Barzic,Elche,elche,elche,new_2026_60
opta,593181,Matia Barzic,Elche,elche,elche,new_2026_60
opta,631383,Nordin Al Lal,Elche,elche,elche,new_2026_61
opta,691630,Umaru,Elche,elche,elche,new_2026_62
whoscored,556141,Umaru,Elche,elche,elche,new_2026_62
fotmob,1959218,Alvaro Padilla,Elche,elche,elche,new_2026_63
opta,748535,Álvaro Padilla,Elche,elche,elche,new_2026_63
whoscored,644193,Álvaro Padilla,Elche,elche,elche,new_2026_63
fotmob,1311126,Alejandro Iturbe,Elche,elche,elche,new_2026_64
fotmob,1531888,Nordin,Elche,elche,elche,new_2026_65
fotmob,1732412,Javi Morcillo,Elche,elche,elche,new_2026_66
fotmob,1859341,Umaru Konare,Elche,elche,elche,new_2026_67
opta,568812,Cala,Espanyol,espanyol,espanyol,new_2026_68
whoscored,468761,Cala,Espanyol,espanyol,espanyol,new_2026_68
fotmob,1503655,Gabriel Moscardo,Espanyol,espanyol,espanyol,new_2026_69
opta,617127,Gabriel Moscardo,Espanyol,espanyol,espanyol,new_2026_69
whoscored,478349,Gabriel Moscardo,Espanyol,espanyol,espanyol,new_2026_69
fotmob,1425173,Beñat Gerenabarrena,Athletic Club,athletic club,athletic club,new_2026_7
opta,631990,Beñat Gerenabarrena,Athletic Club,athletic club,athletic club,new_2026_7
whoscored,536243,Beñat Gerenabarrena,Athletic Club,athletic club,athletic club,new_2026_7
fotmob,1687255,José Ángel,Espanyol,espanyol,espanyol,new_2026_70
opta,623680,José Ángel,Espanyol,espanyol,espanyol,new_2026_70
fotmob,1407741,Marcos Fernández,Espanyol,espanyol,espanyol,new_2026_71
opta,604116,Marcos Fernández,Espanyol,espanyol,espanyol,new_2026_71
whoscored,464541,Marcos Fernández,Espanyol,espanyol,espanyol,new_2026_71
fotmob,955204,Vanja Drkusic,Espanyol,espanyol,espanyol,new_2026_72
opta,462097,Vanja Drkusic,Espanyol,espanyol,espanyol,new_2026_72
whoscored,361696,Vanja Drkusic,Espanyol,espanyol,espanyol,new_2026_72
whoscored,506010,Javi Hernández,Espanyol,espanyol,espanyol,new_2026_73
whoscored,555136,Roger Hinojo,Espanyol,espanyol,espanyol,new_2026_74
whoscored,531460,Rafel Bauzà,Espanyol,espanyol,espanyol,new_2026_75
fotmob,1300457,Álex Calatrava,Espanyol,espanyol,espanyol,new_2026_76
fotmob,1624106,Llorenç Serred,Espanyol,espanyol,espanyol,new_2026_77
fotmob,1430406,Andrés García,Getafe,getafe,getafe,new_2026_78
opta,606798,Andrés García,Getafe,getafe,getafe,new_2026_78
whoscored,469329,Andrés García,Getafe,getafe,getafe,new_2026_78
fotmob,1691462,Curro Burgos,Getafe,getafe,getafe,new_2026_79
opta,675560,Curro Burgos,Getafe,getafe,getafe,new_2026_79
fotmob,1327006,Johaneko Louisjean,Athletic Club,athletic club,athletic club,new_2026_8
opta,564923,Johaneko Louis-Jean,Athletic Club,athletic club,athletic club,new_2026_8
whoscored,431668,Johaneko Louis-Jean,Athletic Club,athletic club,athletic club,new_2026_8
fotmob,2110934,Ebrahima Drammeh,Getafe,getafe,getafe,new_2026_80
opta,748228,Ebrahima Drammeh,Getafe,getafe,getafe,new_2026_80
fotmob,464486,Enes Ünal,Getafe,getafe,getafe,new_2026_81
opta,168636,Enes Ünal,Getafe,getafe,getafe,new_2026_81
whoscored,134695,Enes Ünal,Getafe,getafe,getafe,new_2026_81
fotmob,1183650,Francho Serrano,Getafe,getafe,getafe,new_2026_82
opta,494495,Francho Serrano,Getafe,getafe,getafe,new_2026_82
whoscored,424675,Francho Serrano,Getafe,getafe,getafe,new_2026_82
fotmob,765693,Orel Mangala,Getafe,getafe,getafe,new_2026_83
opta,179519,Orel Mangala,Getafe,getafe,getafe,new_2026_83
whoscored,344073,Orel Mangala,Getafe,getafe,getafe,new_2026_83
fotmob,1179368,Saba Sazonov,Getafe,getafe,getafe,new_2026_84
opta,492977,Saba Sazonov,Getafe,getafe,getafe,new_2026_84
whoscored,410988,Saba Sazonov,Getafe,getafe,getafe,new_2026_84
fotmob,1694764,Oscar Lopez,Getafe,getafe,getafe,new_2026_85
opta,679262,Óscar López,Getafe,getafe,getafe,new_2026_85
whoscored,523331,Alberto Risco,Getafe,getafe,getafe,new_2026_86
whoscored,544767,Jean Valou,Getafe,getafe,getafe,new_2026_87
fotmob,956921,Abdelkabir Abqar,Getafe,getafe,getafe,new_2026_88
fotmob,1178641,Jirí Letácek,Getafe,getafe,getafe,new_2026_89
fotmob,1585726,Peio Canales,Athletic Club,athletic club,athletic club,new_2026_9
opta,632023,Peio Canales,Athletic Club,athletic club,athletic club,new_2026_9
whoscored,536242,Peio Canales,Athletic Club,athletic club,athletic club,new_2026_9
fotmob,1669215,Diego Ferrer,Getafe,getafe,getafe,new_2026_90
fotmob,2141153,Alberto Calatrava,Levante,levante,levante,new_2026_91
opta,645746,Alberto Calatrava,Levante,levante,levante,new_2026_91
fotmob,210683,Aïssa Mandi,Levante,levante,levante,new_2026_92
opta,86813,Aïssa Mandi,Levante,levante,levante,new_2026_92
whoscored,90115,Aïssa Mandi,Levante,levante,levante,new_2026_92
fotmob,1481503,Dani Requena,Levante,levante,levante,new_2026_93
opta,621306,Dani Requena,Levante,levante,levante,new_2026_93
fotmob,1332540,Enzo Bardeli,Levante,levante,levante,new_2026_94
opta,492841,Enzo Bardeli,Levante,levante,levante,new_2026_94
whoscored,467181,Enzo Bardeli,Levante,levante,levante,new_2026_94
fotmob,1780239,Ifeanyi Ndukwe,Levante,levante,levante,new_2026_95
opta,591617,Ifeanyi Ndukwe,Levante,levante,levante,new_2026_95
fotmob,2141152,Manel Usedo,Levante,levante,levante,new_2026_96
opta,749255,Manel Usedo,Levante,levante,levante,new_2026_96
fotmob,2141146,Marc Santos,Levante,levante,levante,new_2026_97
opta,719440,Marc Santos,Levante,levante,levante,new_2026_97
whoscored,644082,Marc Santos,Levante,levante,levante,new_2026_97
fotmob,1836083,Yanis Musuayi,Levante,levante,levante,new_2026_98
opta,664880,Yanis Musuayi,Levante,levante,levante,new_2026_98
fotmob,1052330,Manuel Sánchez,Levante,levante,levante,new_2026_99
