source,source_native_id,source_name,canonical_player_id,matched_to_master
opta,193806,Isac Lidberg,opta_new_193806,False
opta,492963,Ismael Saibari,opta_new_492963,False
opta,554194,Jahmai Simpson-Pusey,554194,True
opta,488677,Jamie Leweling,opta_new_488677,False
opta,164537,Jan Gyamerah,opta_new_164537,False
opta,626569,Jan Leszczynski,opta_new_626569,False
opta,470311,Jan Thielmann,470311,True
opta,191906,Janik Bachmann,opta_new_191906,False
opta,111453,Janik Haberer,opta_new_111453,False
opta,626599,Jano ter Horst,opta_new_626599,False
opta,441428,Jarell Quansah,opta_new_441428,False
opta,587982,Jean-Mattéo Bahoya,opta_new_587982,False
opta,565992,Jeanuël Belocian,opta_new_565992,False
opta,428785,Jeff Chabot,opta_new_428785,False
opta,93683,Jeffrey Gouweleeuw,opta_new_93683,False
opta,700073,Jeremiaha Maluze,opta_new_700073,False
opta,592891,Joane Gadou,opta_new_592891,False
opta,519322,Jobe Bellingham,opta_new_519322,False
opta,427426,Joe Scally,opta_new_427426,False
opta,231653,Joey Veerman,opta_new_231653,False
opta,519638,Johan Bakayoko,opta_new_519638,False
opta,627290,Jonah Sticker,opta_new_627290,False
opta,118876,Jonas Hofmann,opta_new_118876,False
opta,225485,Jonathan Burkardt,opta_new_225485,False
opta,685509,Jonathan Friemel,opta_new_685509,False
opta,164454,Jonathan Tah,opta_new_164454,False
opta,244761,Jordan Torunarigha,244761,True
opta,543921,Jordy Makengo,opta_new_543921,False
opta,438957,Josha Vagnoman,opta_new_438957,False
opta,165687,Joshua Kimmich,opta_new_165687,False
opta,210791,Josip Juranovic,opta_new_210791,False
opta,437921,Josip Stanisic,opta_new_437921,False
opta,512524,Joël Schmied,512524,True
opta,213783,Julian Ryerson,opta_new_213783,False
opta,518758,Julián Malatini,opta_new_518758,False
opta,436454,Junior Adamu,opta_new_436454,False
opta,438309,Junior Dina Ebimbe,opta_new_438309,False
opta,565380,Justin Njinmah,opta_new_565380,False
opta,627675,Kacper Potulski,opta_new_627675,False
opta,567062,Kaishu Sano,opta_new_567062,False
opta,463748,Karl Hein,opta_new_463748,False
opta,685487,Kauã Prates,opta_new_685487,False
opta,587165,Keisuke Goto,opta_new_587165,False
opta,623214,Keita Kosugi,opta_new_623214,False
opta,193228,Kevin Diks,opta_new_193228,False
opta,93293,Kevin Stöger,opta_new_93293,False
opta,249621,Kim Min-Jae,opta_new_249621,False
opta,210906,Ko Itakura,opta_new_210906,False
opta,550884,Kofi Amoako,opta_new_550884,False
opta,109126,Konrad Laimer,opta_new_109126,False
opta,609068,Konstantinos Karetsas,opta_new_609068,False
opta,493332,Lasse Günther,opta_new_493332,False
opta,465852,Laurin Curda,opta_new_465852,False
opta,516960,Laurin Ulrich,opta_new_516960,False
opta,205308,Lee Jae-Sung,opta_new_205308,False
opta,433156,Lennard Maloney,opta_new_433156,False
opta,648440,Lennart Karl,opta_new_648440,False
opta,620667,Leon Avdullahu,opta_new_620667,False
opta,476824,Leonidas Stergiou,opta_new_476824,False
opta,518058,Leopold Querfeld,opta_new_518058,False
opta,219846,Linton Maina,219846,True
opta,696486,Linus Güther,opta_new_696486,False
opta,519095,Livan Burcu,opta_new_519095,False
opta,104542,Loris Karius,opta_new_104542,False
opta,687635,Louis Lemke,687635,True
opta,649816,Love Arrhov,opta_new_649816,False
opta,500267,Loïc Badé,opta_new_500267,False
opta,631121,Luca Reggiani,opta_new_631121,False
opta,165167,Luca Schnellbacher,opta_new_165167,False
opta,545635,Luca Sirch,opta_new_545635,False
opta,685541,Luca Vozar,opta_new_685541,False
opta,192401,Lucas Höler,opta_new_192401,False
opta,107593,Lucas Vázquez,opta_new_107593,False
opta,433051,Ludovit Reis,opta_new_433051,False
opta,244731,Luis Díaz,opta_new_244731,False
opta,515218,Luka Djuric,opta_new_515218,False
opta,211265,Luka Lochoshvili,opta_new_211265,False
opta,112488,Lukas Kübler,opta_new_112488,False
opta,520845,Lukas Petkov,opta_new_520845,False
opta,543907,Lukas Pinckert,opta_new_543907,False
opta,513440,Lukas Ullrich,opta_new_513440,False
opta,465341,Lukasz Poreba,opta_new_465341,False
opta,248866,Maarten Vandevoordt,opta_new_248866,False
opta,687059,Malik Pimpong,opta_new_687059,False
opta,466006,Malik Tillman,opta_new_466006,False
opta,20388,Manuel Neuer,opta_new_20388,False
opta,101338,Marcel Sabitzer,opta_new_101338,False
opta,225335,Marco Friedl,opta_new_225335,False
opta,474605,Marco Grüll,opta_new_474605,False
opta,523678,Marin Ljubicic,opta_new_523678,False
opta,69600,Mario Götze,opta_new_69600,False
opta,449343,Marius Bülter,449343,True
opta,192849,Marius Wolf,opta_new_192849,False
opta,118342,Mark Flekken,opta_new_118342,False
opta,493355,Martin Adeline,opta_new_493355,False
opta,523879,Marvin Pieringer,opta_new_523879,False
opta,183095,Marvin Schwäbe,183095,True
opta,229511,Matheo Raab,opta_new_229511,False
opta,648805,Mathieu Nguefack,opta_new_648805,False
opta,609623,Mathis Albert,opta_new_609623,False
opta,576750,Mats Rots,opta_new_576750,False
opta,513442,Mattes Hansen,opta_new_513442,False
opta,111251,Matthias Ginter,opta_new_111251,False
opta,522089,Maurice Krattenmacher,opta_new_522089,False
opta,629741,Max Finkgräfe,opta_new_629741,False
opta,547426,Max Moerstedt,opta_new_547426,False
opta,494600,Max Rosenfelder,opta_new_494600,False
opta,220087,Max Wöber,opta_new_220087,False
opta,477717,Maxime Estève,477717,True
opta,465859,Maximilian Beier,opta_new_465859,False
opta,200850,Maximilian Eggestein,opta_new_200850,False
opta,204335,Maximilian Mittelstädt,opta_new_204335,False
opta,487057,Maximilian Rohr,opta_new_487057,False
opta,550661,Mert Kömür,opta_new_550661,False
opta,578554,Mertcan Ayhan,opta_new_578554,False
opta,62480,Michael Gregoritsch,opta_new_62480,False
opta,443661,Michael Olise,opta_new_443661,False
opta,235865,Michel Aebischer,235865,True
opta,627413,Mick Schmetgens,opta_new_627413,False
opta,248498,Miguel Gutiérrez,opta_new_248498,False
opta,513441,Mio Backhaus,opta_new_513441,False
opta,215651,Moritz Nicolas,opta_new_215651,False
opta,240149,Moussa Sylla,opta_new_240149,False
opta,183309,Nadiem Amiri,opta_new_183309,False
opta,515210,Nahuel Noll,opta_new_515210,False
opta,646003,Nathan De Cat,opta_new_646003,False
opta,476892,Nathanaël Mbuku,opta_new_476892,False
opta,515352,Nathaniel Brown,opta_new_515352,False
opta,627549,Natnael Abraha,opta_new_627549,False
opta,428442,Nicholas Mickelson,opta_new_428442,False
opta,91889,Niclas Füllkrug,opta_new_91889,False
opta,512843,Nicolai Remberg,512843,True
opta,545755,Nicolas Kristof,opta_new_545755,False
opta,478196,Nicolas Seiwald,opta_new_478196,False
opta,474094,Nicolás Capaldo,474094,True
opta,219836,Niklas Beste,opta_new_219836,False
opta,704210,Niklas Mohr,opta_new_704210,False
opta,186348,Nikola Katic,opta_new_186348,False
opta,470306,Noah Atubolu,opta_new_470306,False
opta,554935,Noah Darvich,opta_new_554935,False
opta,547187,Noahkai Banks,opta_new_547187,False
opta,513628,Noel Futkeu,opta_new_513628,False
opta,549875,Noël Aséko,opta_new_549875,False
opta,439348,Oliver Batista Meier,opta_new_439348,False
opta,73140,Oliver Baumann,opta_new_73140,False
opta,468523,Olivier Deman,opta_new_468523,False
opta,578611,Oscar Højlund,opta_new_578611,False
opta,573117,Otto Ruoppi,opta_new_573117,False
opta,620851,Otto Stange,620851,True
opta,694362,Otávio,opta_new_694362,False
opta,438277,Ozan Kabak,opta_new_438277,False
opta,627846,Patrice Covic,opta_new_627846,False
opta,486206,Patrick Wimmer,opta_new_486206,False
opta,196680,Patrik Schick,opta_new_196680,False
opta,245419,Patson Daka,opta_new_245419,False
opta,627418,Paul Erevbenagie,opta_new_627418,False
opta,550966,Paul Okon-Engstler,opta_new_550966,False
opta,199245,Philipp Lienhart,opta_new_199245,False
opta,452461,Philipp Sander,opta_new_452461,False
opta,543922,Philipp Treu,opta_new_543922,False
opta,223844,Phillip Tietz,opta_new_223844,False
opta,160158,Phillipp Mwene,opta_new_160158,False
opta,750292,Rael Nakuzola,opta_new_750292,False
opta,233325,Ragnar Ache,233325,True
opta,450067,Ramon Hendriks,opta_new_450067,False
opta,111450,Rani Khedira,opta_new_111450,False
opta,477539,Ransford Königsdörffer,477539,True
opta,245795,Raphael Obermair,opta_new_245795,False
opta,503548,Raphael Onyedika,opta_new_503548,False
opta,512229,Rav van den Berg,512229,True
opta,490190,Rayan Philippe,490190,True
opta,580921,Reigan Heskey,opta_new_580921,False
opta,428786,Ridle Baku,opta_new_428786,False
opta,147488,Robert Andrich,opta_new_147488,False
opta,513033,Robin Fellhauer,opta_new_513033,False
opta,177901,Robin Gosens,opta_new_177901,False
opta,428234,Robin Hack,opta_new_428234,False
opta,465953,Robin Hranác,opta_new_465953,False
opta,193645,Robin Koch,opta_new_193645,False
opta,514341,Rocco Reitz,opta_new_514341,False
opta,551232,Rodrigo Ribeiro,opta_new_551232,False
opta,246025,Ron Schallenberg,opta_new_246025,False
opta,589863,Salim Musah,opta_new_589863,False
opta,513536,Samuel Mbangula,opta_new_513536,False
opta,636717,Samuele Inácio,opta_new_636717,False
opta,495002,Santiago Castañeda,opta_new_495002,False
opta,494868,Satoshi Tanaka,opta_new_494868,False
opta,649235,Saïd El Mala,649235,True
opta,437738,Sebastiaan Bornauw,opta_new_437738,False
opta,444687,Senne Lynen,opta_new_444687,False
opta,183364,Seol Young-Woo,opta_new_183364,False
opta,162275,Serhou Guirassy,opta_new_162275,False
opta,629020,Shafiq Nandja,629020,True
opta,173547,Sheraldo Becker,opta_new_173547,False
opta,446220,Shuto Machino,opta_new_446220,False
opta,120781,Silvan Widmer,opta_new_120781,False
opta,565518,Sota Kawasaki,opta_new_565518,False
opta,537147,Soufiane El-Faouzi,opta_new_537147,False
opta,191803,Stefan Posch,opta_new_191803,False
opta,518035,Stefano Marino,opta_new_518035,False
opta,220369,Steffen Tigges,opta_new_220369,False
opta,438398,Terem Moffi,opta_new_438398,False
opta,438590,Thijs Dallinga,opta_new_438590,False
opta,465209,Tiago Tomás,opta_new_465209,False
opta,560261,Tidiam Gomis,opta_new_560261,False
opta,160201,Tim Kleindienst,opta_new_160201,False
opta,627781,Tim Schnitzer,opta_new_627781,False
opta,212397,Tim Skarke,opta_new_212397,False
opta,228726,Timo Becker,opta_new_228726,False
opta,57500,Timothy Chandler,opta_new_57500,False
opta,633996,Tjark Scheller,opta_new_633996,False
opta,212687,Tom Baack,opta_new_212687,False
opta,519086,Tom Bischof,opta_new_519086,False
opta,449918,Tom Krauß,449918,True
opta,513450,Tom Rothe,opta_new_513450,False
opta,679396,Uchenna Ogundu,opta_new_679396,False
opta,461415,Valentin Gendrey,opta_new_461415,False
opta,479052,Victor Boniface,opta_new_479052,False
opta,137908,Vincenzo Grifo,opta_new_137908,False
opta,632766,Vitalie Becker,opta_new_632766,False
opta,164555,Vladimír Coufal,opta_new_164555,False
opta,679296,Wael Mohya,opta_new_679296,False
opta,212509,Waldemar Anton,opta_new_212509,False
opta,101601,Willi Orbán,opta_new_101601,False
opta,446215,Woo-yeong Jeong,opta_new_446215,False
opta,438066,Wouter Burger,opta_new_438066,False
opta,492384,Yannik Engelhardt,opta_new_492384,False
opta,241238,Yannik Keitel,opta_new_241238,False
opta,613801,Younes Ebnoutalib,opta_new_613801,False
opta,481035,Yuito Suzuki,opta_new_481035,False
opta,166028,Yussuf Poulsen,166028,True
opta,531858,Zeno Van den Bosch,opta_new_531858,False
opta,479342,Ísak Jóhannesson,479342,True
whoscored,407222,Igor Matanovic,whoscored_new_407222,False
whoscored,472403,Yuito Suzuki,whoscored_new_472403,False
whoscored,476035,Younes Ebnoutalib,whoscored_new_476035,False
whoscored,283323,Joshua Kimmich,whoscored_new_283323,False
whoscored,327721,Dayot Upamecano,whoscored_new_327721,False
whoscored,416030,Antonio Nusa,whoscored_new_416030,False
whoscored,431281,Anton Kade,whoscored_new_431281,False
whoscored,312666,Marius Wolf,whoscored_new_312666,False
whoscored,271603,Josip Juranovic,whoscored_new_271603,False
whoscored,406672,Lukas Petkov,whoscored_new_406672,False
whoscored,471855,Konstantinos Karetsas,whoscored_new_471855,False
whoscored,481079,Aleksandar Pavlovic,whoscored_new_481079,False
whoscored,486781,Laurin Curda,whoscored_new_486781,False
whoscored,379687,Thijs Dallinga,whoscored_new_379687,False
whoscored,356743,Ozan Kabak,whoscored_new_356743,False
whoscored,568298,Jeremiaha Maluze,whoscored_new_568298,False
whoscored,385080,Marco Grüll,whoscored_new_385080,False
whoscored,427502,Leopold Querfeld,whoscored_new_427502,False
whoscored,84919,Michael Gregoritsch,whoscored_new_84919,False
whoscored,371281,Michael Olise,whoscored_new_371281,False
whoscored,356183,Ridle Baku,whoscored_new_356183,False
whoscored,353985,Finn Dahmen,whoscored_new_353985,False
whoscored,404193,Fabian Rieder,whoscored_new_404193,False
whoscored,401014,Rocco Reitz,whoscored_new_401014,False
whoscored,104917,Willi Orbán,whoscored_new_104917,False
whoscored,236506,Serhou Guirassy,whoscored_new_236506,False
whoscored,551088,Hennes Behrens,whoscored_new_551088,False
whoscored,471784,Brajan Gruda,whoscored_new_471784,False
whoscored,514447,Francis Onyeka,whoscored_new_514447,False
whoscored,476927,Giannis Konstantelias,whoscored_new_476927,False
whoscored,514499,Adam Daghim,whoscored_new_514499,False
whoscored,398372,Chrislain Matsima,whoscored_new_398372,False
whoscored,445983,Calvin Brackelmann,whoscored_new_445983,False
whoscored,261021,Nadiem Amiri,whoscored_new_261021,False
whoscored,377168,Luis Díaz,whoscored_new_377168,False
whoscored,502544,Tjark Scheller,whoscored_new_502544,False
whoscored,422365,Jobe Bellingham,whoscored_new_422365,False
whoscored,415172,Castello Lukeba,whoscored_new_415172,False
whoscored,552277,Dariusz Stalmach,whoscored_new_552277,False
whoscored,322881,Moritz Nicolas,whoscored_new_322881,False
whoscored,404776,Ismael Saibari,whoscored_new_404776,False
whoscored,513605,Cole Campbell,whoscored_new_513605,False
whoscored,94934,Danny da Costa,whoscored_new_94934,False
whoscored,336028,Gregor Kobel,whoscored_new_336028,False
whoscored,365332,Maarten Vandevoordt,whoscored_new_365332,False
whoscored,418584,Daniel Svensson,whoscored_new_418584,False
whoscored,503382,Elias Baum,whoscored_new_503382,False
whoscored,365831,Han-Noah Massengo,whoscored_new_365831,False
whoscored,406062,Ísak Jóhannesson,479342,True
whoscored,532785,Noahkai Banks,whoscored_new_532785,False
whoscored,549132,David Mokwa,whoscored_new_549132,False
whoscored,494154,Jano ter Horst,whoscored_new_494154,False
whoscored,285654,Tim Skarke,whoscored_new_285654,False
whoscored,276205,Robin Koch,whoscored_new_276205,False
whoscored,330538,David Raum,whoscored_new_330538,False
whoscored,552278,Fabio Gruber,whoscored_new_552278,False
whoscored,132011,Jan Gyamerah,whoscored_new_132011,False
whoscored,111306,Lukas Kübler,whoscored_new_111306,False
whoscored,531855,Santiago Castañeda,whoscored_new_531855,False
whoscored,428308,Noah Atubolu,whoscored_new_428308,False
whoscored,243565,Patrik Schick,whoscored_new_243565,False
whoscored,416165,Nahuel Noll,whoscored_new_416165,False
whoscored,298446,Philipp Lienhart,whoscored_new_298446,False
whoscored,83532,Harry Kane,whoscored_new_83532,False
whoscored,387125,Maximilian Beier,whoscored_new_387125,False
whoscored,321145,Anthony Caci,whoscored_new_321145,False
whoscored,110182,Matthias Ginter,whoscored_new_110182,False
whoscored,137837,Franck Honorat,whoscored_new_137837,False
whoscored,107176,Loris Karius,whoscored_new_107176,False
whoscored,418587,Nicolas Seiwald,whoscored_new_418587,False
whoscored,433100,Bambasé Conté,whoscored_new_433100,False
whoscored,111372,Vladimír Coufal,whoscored_new_111372,False
whoscored,511411,Tidiam Gomis,whoscored_new_511411,False
whoscored,296768,Waldemar Anton,whoscored_new_296768,False
whoscored,110165,Dominik Kohr,whoscored_new_110165,False
whoscored,320040,Alphonso Davies,whoscored_new_320040,False
whoscored,248010,Konrad Laimer,whoscored_new_248010,False
whoscored,404262,Luka Lochoshvili,whoscored_new_404262,False
whoscored,395788,Miguel Gutiérrez,whoscored_new_395788,False
whoscored,550465,Christian Kofane,whoscored_new_550465,False
whoscored,509815,Kaishu Sano,whoscored_new_509815,False
whoscored,353193,Niklas Beste,whoscored_new_353193,False
whoscored,367783,Felix Nmecha,whoscored_new_367783,False
whoscored,446537,Lukas Pinckert,whoscored_new_446537,False
whoscored,517371,Saïd El Mala,649235,True
whoscored,302588,Bernardo,whoscored_new_302588,False
whoscored,444289,Derry Scherhant,whoscored_new_444289,False
whoscored,418589,Patrick Wimmer,whoscored_new_418589,False
whoscored,13754,Manuel Neuer,whoscored_new_13754,False
whoscored,434076,Rodrigo Ribeiro,whoscored_new_434076,False
whoscored,323242,Emmanuel Latte Lath,whoscored_new_323242,False
whoscored,477985,Ibrahim Maza,whoscored_new_477985,False
whoscored,389376,Jan Thielmann,470311,True
whoscored,335756,Ragnar Ache,233325,True
whoscored,363666,Nikola Katic,whoscored_new_363666,False
whoscored,300945,Christopher Nkunku,whoscored_new_300945,False
whoscored,430019,Jarell Quansah,whoscored_new_430019,False
whoscored,513664,Joane Gadou,whoscored_new_513664,False
whoscored,320436,Julian Ryerson,whoscored_new_320436,False
whoscored,354555,Linton Maina,219846,True
whoscored,249897,Marvin Schwäbe,183095,True
whoscored,485929,Ezechiel Banzuzi,whoscored_new_485929,False
whoscored,336037,Raphael Obermair,whoscored_new_336037,False
whoscored,399385,Adam Hlozek,whoscored_new_399385,False
whoscored,298145,Phillip Tietz,whoscored_new_298145,False
whoscored,366868,Woo-yeong Jeong,whoscored_new_366868,False
whoscored,605380,Ayoube Amaimouni-Echghouyab,whoscored_new_605380,False
whoscored,547622,Cyriaque Irié,whoscored_new_547622,False
whoscored,132896,Daniel Heuer Fernandes,141021,True
whoscored,261020,Maximilian Mittelstädt,whoscored_new_261020,False
whoscored,437020,Tom Rothe,whoscored_new_437020,False
whoscored,254557,Maximilian Eggestein,whoscored_new_254557,False
whoscored,370912,Kim Min-Jae,whoscored_new_370912,False
whoscored,368176,Amos Pieper,whoscored_new_368176,False
whoscored,425057,Lasse Günther,whoscored_new_425057,False
whoscored,419916,Maximilian Rohr,whoscored_new_419916,False
whoscored,367182,Tom Krauß,449918,True
whoscored,424465,Lukasz Poreba,whoscored_new_424465,False
whoscored,245634,Robin Zentner,whoscored_new_245634,False
whoscored,414038,Soufiane El-Faouzi,whoscored_new_414038,False
whoscored,384000,Victor Boniface,whoscored_new_384000,False
whoscored,534072,Jahmai Simpson-Pusey,554194,True
whoscored,395850,Tiago Tomás,whoscored_new_395850,False
whoscored,142959,Lee Jae-Sung,whoscored_new_142959,False
whoscored,110266,Rani Khedira,whoscored_new_110266,False
whoscored,363037,Jonathan Burkardt,whoscored_new_363037,False
whoscored,496922,Jordy Makengo,whoscored_new_496922,False
whoscored,402749,Gideon Mensah,whoscored_new_402749,False
whoscored,487066,Mattes Hansen,whoscored_new_487066,False
whoscored,428031,Robin Hranác,whoscored_new_428031,False
whoscored,354241,Josha Vagnoman,whoscored_new_354241,False
whoscored,445354,Nathaniel Brown,whoscored_new_445354,False
whoscored,397465,Malik Tillman,whoscored_new_397465,False
whoscored,408909,Marvin Pieringer,whoscored_new_408909,False
whoscored,474412,Mert Kömür,whoscored_new_474412,False
whoscored,115163,Jonas Hofmann,whoscored_new_115163,False
whoscored,424368,Gabriel Vidovic,whoscored_new_424368,False
whoscored,110272,Janik Haberer,whoscored_new_110272,False
whoscored,124021,Phillipp Mwene,whoscored_new_124021,False
whoscored,424809,Albert Grønbæk,whoscored_new_424809,False
whoscored,280663,Aleix García,whoscored_new_280663,False
whoscored,450295,Hugo Bolin,whoscored_new_450295,False
whoscored,551822,Kauã Prates,whoscored_new_551822,False
whoscored,446532,Nicolas Kristof,whoscored_new_446532,False
whoscored,369480,Nicolás Capaldo,474094,True
whoscored,510234,Leon Avdullahu,whoscored_new_510234,False
whoscored,349102,Albert Sambi Lokonga,437742,True
whoscored,238903,Ellyes Skhiri,whoscored_new_238903,False
whoscored,369687,András Schäfer,whoscored_new_369687,False
whoscored,444725,Farès Chaïbi,whoscored_new_444725,False
whoscored,434179,Yannik Engelhardt,whoscored_new_434179,False
whoscored,429675,Stefano Marino,whoscored_new_429675,False
whoscored,454351,David Herold,whoscored_new_454351,False
whoscored,605344,Keita Kosugi,whoscored_new_605344,False
whoscored,364235,Sebastiaan Bornauw,whoscored_new_364235,False
whoscored,301066,Steffen Tigges,whoscored_new_301066,False
whoscored,361878,Wouter Burger,whoscored_new_361878,False
whoscored,343436,Ludovit Reis,whoscored_new_343436,False
whoscored,382491,Adil Aouchiche,whoscored_new_382491,False
whoscored,467776,Can Uzun,whoscored_new_467776,False
whoscored,77440,Oliver Baumann,whoscored_new_77440,False
whoscored,345560,Patson Daka,whoscored_new_345560,False
whoscored,570078,Paul Okon-Engstler,whoscored_new_570078,False
whoscored,317306,Alessio Castro-Montes,226858,True
whoscored,538807,Conrad Harder,whoscored_new_538807,False
whoscored,296769,Benjamin Henrichs,whoscored_new_296769,False
whoscored,400010,Derrick Köhn,whoscored_new_400010,False
whoscored,343317,Jeff Chabot,whoscored_new_343317,False
whoscored,134946,Jonathan Tah,whoscored_new_134946,False
whoscored,446529,Robin Fellhauer,whoscored_new_446529,False
whoscored,435993,Hasan Kuruçay,whoscored_new_435993,False
whoscored,485118,Nicolai Remberg,512843,True
whoscored,103622,Silvan Widmer,whoscored_new_103622,False
whoscored,330672,Facundo Medina,whoscored_new_330672,False
whoscored,398416,Loïc Badé,whoscored_new_398416,False
whoscored,424374,Marin Ljubicic,whoscored_new_424374,False
whoscored,455785,Aljoscha Kemlein,whoscored_new_455785,False
whoscored,438493,Felix Keidel,whoscored_new_438493,False
whoscored,643385,Mathieu Nguefack,whoscored_new_643385,False
whoscored,573881,Kacper Potulski,whoscored_new_573881,False
whoscored,420405,Senne Lynen,whoscored_new_420405,False
whoscored,312582,Cedric Itten,whoscored_new_312582,False
whoscored,496923,Max Rosenfelder,whoscored_new_496923,False
whoscored,425338,Raphael Onyedika,whoscored_new_425338,False
whoscored,531850,Vitalie Becker,whoscored_new_531850,False
whoscored,607388,Louis Lemke,whoscored_new_607388,False
whoscored,389899,Ransford Königsdörffer,477539,True
