player,attack_player_id,attack_apps,attack_mins_played,attack_goals,attack_xg,attack_goals_vs_xg,attack_shots,attack_shots_on_target,attack_shot_conv,attack_xg_per_shot,attack_first_name,attack_last_name,attack_date_of_birth,attack_age,attack_team_id,attack_shirt_number,attack_squad_position,attack_squad_position_detailed,attack_player_uuid,attack_team_uuid,attack_contestantName,attack_contestantClubName,attack_contestantShortName,attack_contestantCode,carries_carries,carries_carry_distance,carries_progressive_carries,carries_progressive_distance,carries_shot_ending,carries_goal_ending,carries_chance_ending,carries_assist_ending,carries_dist_per_carry,carries_dist_per_progressive_carry,defending_tackles,defending_interceptions,defending_recoveries,defending_blocks,defending_clearances,defending_ground_duels,defending_ground_duels_won,defending_ground_duel_perc,defending_aerial_duels,defending_aerial_duels_won,defending_aerial_duel_perc,goalkeeping_team_mins,goalkeeping_team_mins_perc,goalkeeping_ogs,goalkeeping_goals_conceded,goalkeeping_saves_made,goalkeeping_save_perc,goalkeeping_goals_prevented,goalkeeping_goals_prevented_rate,goalkeeping_xgot_conceded,possession_chanceCreation_player_id,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_chanceCreation_first_name,possession_chanceCreation_last_name,possession_chanceCreation_date_of_birth,possession_chanceCreation_age,possession_chanceCreation_team_id,possession_chanceCreation_shirt_number,possession_chanceCreation_squad_position,possession_chanceCreation_squad_position_detailed,possession_chanceCreation_player_uuid,possession_chanceCreation_team_uuid,possession_chanceCreation_contestantName,possession_chanceCreation_contestantClubName,possession_chanceCreation_contestantShortName,possession_chanceCreation_contestantCode,possession_passing_player_id,possession_passing_mins_played,possession_passing_apps,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,possession_passing_first_name,possession_passing_last_name,possession_passing_date_of_birth,possession_passing_age,possession_passing_team_id,possession_passing_shirt_number,possession_passing_squad_position,possession_passing_squad_position_detailed,possession_passing_player_uuid,possession_passing_team_uuid,possession_passing_contestantName,possession_passing_contestantClubName,possession_passing_contestantShortName,possession_passing_contestantCode,opta_player_id,opta_player_uuid,opta_team_id,opta_team_uuid
Ethan Mbappé,499450.0,4.0,208.0,1.0,1.11,-0.11,8.0,6.0,12.5,0.14,Ethan,Mbappé,2006-12-29,19.73,429.0,8.0,Midfielder,Winger,27wum5rq0cw9g7g33cbvc6kno,be2k34rut1lz79jxenabttqlc,Lille OSC,Lille,Lille,LIL,32.0,411.11,20.0,209.055,4.0,0.0,3.0,0.0,12.847,10.453,2.0,1.0,6.0,1.0,2.0,19.0,10.0,52.632,1.0,0.0,0.0,,,,,,,,,,499450.0,208.0,4.0,5.0,4.0,6.15,20.0,0.46,0.438,0.0,0.0,Ethan,Mbappé,2006-12-29,19.73,429.0,8.0,Midfielder,Winger,27wum5rq0cw9g7g33cbvc6kno,be2k34rut1lz79jxenabttqlc,Lille OSC,Lille,Lille,LIL,499450.0,208.0,4.0,65.0,57.0,87.69,23.0,17.0,73.91,0.0,0.0,0.0,0.0,0.0,0.0,Ethan,Mbappé,2006-12-29,19.73,429.0,8.0,Midfielder,Winger,27wum5rq0cw9g7g33cbvc6kno,be2k34rut1lz79jxenabttqlc,Lille OSC,Lille,Lille,LIL,499450,27wum5rq0cw9g7g33cbvc6kno,429,be2k34rut1lz79jxenabttqlc
Evan Mailly,673089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Evan,Mailly,2007-11-09,18.87,862.0,34.0,Defender,0,673089,3adj8hkws0z1al232bg2h6tk0,Stade Brestois 29,Brest,Brest,BRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,673089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Evan,Mailly,2007-11-09,18.87,862.0,34.0,Defender,0,673089,3adj8hkws0z1al232bg2h6tk0,Stade Brestois 29,Brest,Brest,BRE,673089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Evan,Mailly,2007-11-09,18.87,862.0,34.0,Defender,0,673089,3adj8hkws0z1al232bg2h6tk0,Stade Brestois 29,Brest,Brest,BRE,673089,673089,862,3adj8hkws0z1al232bg2h6tk0
Everton Pereira,632699.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Everton,Pereira,2007-04-12,19.45,1395.0,87.0,Midfielder,Defensive Midfielder,cv763bry7r833k7qg7ah5ek2c,bx0cdmzr2gwr70ez72dorx82p,OGC Nice Côte d'Azur,Nice,Nice,NIC,4.0,34.725,1.0,-1.995,0.0,0.0,0.0,0.0,8.681,-1.995,2.0,0.0,6.0,0.0,1.0,5.0,3.0,60.0,2.0,2.0,100.0,,,,,,,,,,632699.0,90.0,1.0,0.0,0.0,0.0,0.0,0.014,0.014,0.0,0.0,Everton,Pereira,2007-04-12,19.45,1395.0,87.0,Midfielder,Defensive Midfielder,cv763bry7r833k7qg7ah5ek2c,bx0cdmzr2gwr70ez72dorx82p,OGC Nice Côte d'Azur,Nice,Nice,NIC,632699.0,90.0,1.0,29.0,27.0,93.1,8.0,7.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,Everton,Pereira,2007-04-12,19.45,1395.0,87.0,Midfielder,Defensive Midfielder,cv763bry7r833k7qg7ah5ek2c,bx0cdmzr2gwr70ez72dorx82p,OGC Nice Côte d'Azur,Nice,Nice,NIC,632699,cv763bry7r833k7qg7ah5ek2c,1395,bx0cdmzr2gwr70ez72dorx82p
Ewan Hatfout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,53.0,0.0,4.0,5.0,55.56,-0.18,0.75,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498382,4su8rzwsm3jcvjqk4ranq1k6i,920,bj8hrmj01r3zit0x8r6qm2eu2
Fabio Baldé,576786.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fabio Amado Uri,Baldé,2005-07-20,21.18,153.0,19.0,Forward,Winger,5tg6w4wmwtiwvdvsmju5svdhw,71ajatxnuhc5cnm3xvgdky49w,RC Strasbourg Alsace,Strasbourg,Strasbourg,STR,3.0,36.74,2.0,20.895,0.0,0.0,0.0,0.0,12.247,10.448,0.0,0.0,1.0,0.0,0.0,2.0,1.0,50.0,1.0,0.0,0.0,,,,,,,,,,576786.0,12.0,2.0,1.0,1.0,33.33,0.0,0.001,0.001,0.0,0.0,Fabio Amado Uri,Baldé,2005-07-20,21.18,153.0,19.0,Forward,Winger,5tg6w4wmwtiwvdvsmju5svdhw,71ajatxnuhc5cnm3xvgdky49w,RC Strasbourg Alsace,Strasbourg,Strasbourg,STR,576786.0,12.0,2.0,3.0,3.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,Fabio Amado Uri,Baldé,2005-07-20,21.18,153.0,19.0,Forward,Winger,5tg6w4wmwtiwvdvsmju5svdhw,71ajatxnuhc5cnm3xvgdky49w,RC Strasbourg Alsace,Strasbourg,Strasbourg,STR,576786,5tg6w4wmwtiwvdvsmju5svdhw,153,71ajatxnuhc5cnm3xvgdky49w
Fabián Ruiz,201379.0,4.0,229.0,0.0,0.11,-0.11,2.0,2.0,0.0,0.05,Fabián,Ruiz,1996-04-03,30.48,149.0,8.0,Midfielder,Attacking Midfielder,f3v58fkymhrprt5gs0ccm29xx,2b3mar72yy8d6uvat1ka6tn3r,Paris Saint-Germain FC,Paris Saint-Germain,Paris SG,PSG,43.0,429.074,23.0,172.515,0.0,0.0,3.0,1.0,9.978,7.501,5.0,3.0,12.0,0.0,1.0,16.0,10.0,62.5,0.0,0.0,0.0,,,,,,,,,,201379.0,229.0,4.0,8.0,8.0,3.11,0.0,0.55,0.55,2.0,2.0,Fabián,Ruiz,1996-04-03,30.48,149.0,8.0,Midfielder,Attacking Midfielder,f3v58fkymhrprt5gs0ccm29xx,2b3mar72yy8d6uvat1ka6tn3r,Paris Saint-Germain FC,Paris Saint-Germain,Paris SG,PSG,201379.0,229.0,4.0,198.0,180.0,90.91,64.0,59.0,92.19,5.0,1.0,20.0,2.0,1.0,50.0,Fabián,Ruiz,1996-04-03,30.48,149.0,8.0,Midfielder,Attacking Midfielder,f3v58fkymhrprt5gs0ccm29xx,2b3mar72yy8d6uvat1ka6tn3r,Paris Saint-Germain FC,Paris Saint-Germain,Paris SG,PSG,201379,f3v58fkymhrprt5gs0ccm29xx,149,2b3mar72yy8d6uvat1ka6tn3r
Faris Moumbagna,457269.0,3.0,8.0,0.0,0.27,-0.27,1.0,0.0,0.0,0.27,Faris,Moumbagna,2000-07-01,26.23,144.0,29.0,Forward,Striker,4bntcltsmr5ymc4f8eme1v1ii,27xvwccz8kpmqsefjv2b2sc0o,Olympique de Marseille,Olympique Marseille,Marseille,OM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,457269.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Faris,Moumbagna,2000-07-01,26.23,144.0,29.0,Forward,Striker,4bntcltsmr5ymc4f8eme1v1ii,27xvwccz8kpmqsefjv2b2sc0o,Olympique de Marseille,Olympique Marseille,Marseille,OM,457269.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Faris,Moumbagna,2000-07-01,26.23,144.0,29.0,Forward,Striker,4bntcltsmr5ymc4f8eme1v1ii,27xvwccz8kpmqsefjv2b2sc0o,Olympique de Marseille,Olympique Marseille,Marseille,OM,457269,4bntcltsmr5ymc4f8eme1v1ii,144,27xvwccz8kpmqsefjv2b2sc0o
Felix Bacher,459633.0,4.0,356.0,1.0,0.35,0.65,3.0,2.0,33.33,0.12,Felix,Bacher,2000-10-25,25.92,143.0,20.0,Defender,Central Defender,bx16v7vdlpv2av8v7576ua2qy,121le8unjfzug3iu9pgkqa1c7,Lyon,Olympique Lyonnais,Lyon,OL,119.0,1321.44,84.0,902.055,0.0,0.0,0.0,0.0,11.105,10.739,4.0,1.0,6.0,1.0,17.0,12.0,7.0,58.333,14.0,7.0,50.0,,,,,,,,,,459633.0,356.0,4.0,1.0,1.0,0.36,0.0,0.069,0.069,0.0,0.0,Felix,Bacher,2000-10-25,25.92,143.0,20.0,Defender,Central Defender,bx16v7vdlpv2av8v7576ua2qy,121le8unjfzug3iu9pgkqa1c7,Lyon,Olympique Lyonnais,Lyon,OL,459633.0,356.0,4.0,287.0,262.0,91.29,33.0,22.0,66.67,1.0,0.0,0.0,0.0,0.0,0.0,Felix,Bacher,2000-10-25,25.92,143.0,20.0,Defender,Central Defender,bx16v7vdlpv2av8v7576ua2qy,121le8unjfzug3iu9pgkqa1c7,Lyon,Olympique Lyonnais,Lyon,OL,459633,bx16v7vdlpv2av8v7576ua2qy,143,121le8unjfzug3iu9pgkqa1c7
Ferran Torres,224444.0,4.0,221.0,3.0,1.43,1.57,6.0,3.0,50.0,0.24,Ferran,Torres,2000-02-29,26.57,149.0,9.0,Forward,Attacking Midfielder,2szgrzcosfeifh664tgt3mfvt,2b3mar72yy8d6uvat1ka6tn3r,Paris Saint-Germain FC,Paris Saint-Germain,Paris SG,PSG,13.0,109.683,6.0,39.27,1.0,1.0,0.0,0.0,8.437,6.545,0.0,2.0,5.0,0.0,0.0,8.0,3.0,37.5,5.0,2.0,40.0,,,,,,,,,,224444.0,221.0,4.0,3.0,3.0,4.76,0.0,0.121,0.121,0.0,0.0,Ferran,Torres,2000-02-29,26.57,149.0,9.0,Forward,Attacking Midfielder,2szgrzcosfeifh664tgt3mfvt,2b3mar72yy8d6uvat1ka6tn3r,Paris Saint-Germain FC,Paris Saint-Germain,Paris SG,PSG,224444.0,221.0,4.0,63.0,53.0,84.13,29.0,23.0,79.31,3.0,0.0,0.0,0.0,0.0,0.0,Ferran,Torres,2000-02-29,26.57,149.0,9.0,Forward,Attacking Midfielder,2szgrzcosfeifh664tgt3mfvt,2b3mar72yy8d6uvat1ka6tn3r,Paris Saint-Germain FC,Paris Saint-Germain,Paris SG,PSG,224444,2szgrzcosfeifh664tgt3mfvt,149,2b3mar72yy8d6uvat1ka6tn3r
Filip Jörgensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,100.0,0.0,8.0,16.0,66.67,-0.54,0.88,7.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508479,eiqcjlj9kmitoj8g50vaglawa,153,71ajatxnuhc5cnm3xvgdky49w
Florian Sotoca,204188.0,2.0,21.0,0.0,0.33,-0.33,2.0,1.0,0.0,0.17,Florian,Sotoca,1990-10-25,35.92,142.0,7.0,Forward,Striker,7izciy79i6d6h7usfr8mcmh91,3xedluek08t2ka7oypwuullcn,Racing Club de Lens,Lens,Lens,RCL,1.0,6.837,1.0,6.825,0.0,0.0,0.0,0.0,6.837,6.825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,204188.0,21.0,2.0,1.0,1.0,12.5,0.0,0.156,0.156,0.0,0.0,Florian,Sotoca,1990-10-25,35.92,142.0,7.0,Forward,Striker,7izciy79i6d6h7usfr8mcmh91,3xedluek08t2ka7oypwuullcn,Racing Club de Lens,Lens,Lens,RCL,204188.0,21.0,2.0,8.0,7.0,87.5,4.0,3.0,75.0,1.0,1.0,100.0,0.0,0.0,0.0,Florian,Sotoca,1990-10-25,35.92,142.0,7.0,Forward,Striker,7izciy79i6d6h7usfr8mcmh91,3xedluek08t2ka7oypwuullcn,Racing Club de Lens,Lens,Lens,RCL,204188,7izciy79i6d6h7usfr8mcmh91,142,3xedluek08t2ka7oypwuullcn
Florian Thauvin,95434.0,4.0,360.0,3.0,3.49,-0.49,14.0,9.0,21.43,0.25,Florian,Thauvin,1993-01-26,33.67,142.0,10.0,Forward,Winger,8shwa0k28rt5duyrhuqza1hhx,3xedluek08t2ka7oypwuullcn,Racing Club de Lens,Lens,Lens,RCL,75.0,829.2,28.0,129.465,6.0,0.0,2.0,0.0,11.056,4.624,2.0,2.0,10.0,0.0,1.0,35.0,13.0,37.143,3.0,3.0,100.0,,,,,,,,,,95434.0,360.0,4.0,12.0,5.0,2.5,58.33,1.581,1.358,1.0,1.0,Florian,Thauvin,1993-01-26,33.67,142.0,10.0,Forward,Winger,8shwa0k28rt5duyrhuqza1hhx,3xedluek08t2ka7oypwuullcn,Racing Club de Lens,Lens,Lens,RCL,95434.0,360.0,4.0,171.0,134.0,78.36,82.0,54.0,65.85,18.0,4.0,22.22,2.0,1.0,50.0,Florian,Thauvin,1993-01-26,33.67,142.0,10.0,Forward,Winger,8shwa0k28rt5duyrhuqza1hhx,3xedluek08t2ka7oypwuullcn,Racing Club de Lens,Lens,Lens,RCL,95434,8shwa0k28rt5duyrhuqza1hhx,142,3xedluek08t2ka7oypwuullcn
Flávio Nazinho,483078.0,4.0,350.0,1.0,0.38,0.62,1.0,1.0,100.0,0.38,Flávio,Basilua Jacinto Nazinho,2003-07-20,23.18,146.0,20.0,Defender,Full Back,7mg9ycwc9ay4fdedl0dpp5nca,4t4hod56fsj7utpjdor8so5q6,AS Monaco FC,Monaco,Monaco,ASM,42.0,400.556,22.0,203.175,0.0,0.0,1.0,0.0,9.537,9.235,10.0,7.0,17.0,2.0,13.0,24.0,14.0,58.333,2.0,2.0,100.0,,,,,,,,,,483078.0,350.0,4.0,4.0,2.0,1.06,25.0,0.371,0.101,1.0,0.0,Flávio,Basilua Jacinto Nazinho,2003-07-20,23.18,146.0,20.0,Defender,Full Back,7mg9ycwc9ay4fdedl0dpp5nca,4t4hod56fsj7utpjdor8so5q6,AS Monaco FC,Monaco,Monaco,ASM,483078.0,350.0,4.0,192.0,162.0,84.38,45.0,30.0,66.67,7.0,0.0,0.0,0.0,0.0,0.0,Flávio,Basilua Jacinto Nazinho,2003-07-20,23.18,146.0,20.0,Defender,Full Back,7mg9ycwc9ay4fdedl0dpp5nca,4t4hod56fsj7utpjdor8so5q6,AS Monaco FC,Monaco,Monaco,ASM,483078,7mg9ycwc9ay4fdedl0dpp5nca,146,4t4hod56fsj7utpjdor8so5q6
Fodé Doucouré,512759.0,2.0,95.0,0.0,0.09,-0.09,2.0,0.0,0.0,0.05,Fodé,Doucouré,2001-02-03,25.64,141.0,13.0,Defender,Full Back,2xpoljxhc1nnjveb06ipqvpt6,23pqcgxu1tip265hbe01kszbt,Le Havre AC,Le Havre,Le Havre,HAC,12.0,119.999,8.0,77.28,0.0,0.0,1.0,0.0,10.0,9.66,1.0,4.0,3.0,0.0,0.0,6.0,2.0,33.333,2.0,0.0,0.0,,,,,,,,,,512759.0,95.0,2.0,2.0,2.0,3.03,0.0,0.288,0.288,1.0,1.0,Fodé,Doucouré,2001-02-03,25.64,141.0,13.0,Defender,Full Back,2xpoljxhc1nnjveb06ipqvpt6,23pqcgxu1tip265hbe01kszbt,Le Havre AC,Le Havre,Le Havre,HAC,512759.0,95.0,2.0,33.0,23.0,69.7,13.0,10.0,76.92,3.0,1.0,33.33,0.0,0.0,0.0,Fodé,Doucouré,2001-02-03,25.64,141.0,13.0,Defender,Full Back,2xpoljxhc1nnjveb06ipqvpt6,23pqcgxu1tip265hbe01kszbt,Le Havre AC,Le Havre,Le Havre,HAC,512759,2xpoljxhc1nnjveb06ipqvpt6,141,23pqcgxu1tip265hbe01kszbt
Franjo Ivanovic,515168.0,3.0,180.0,2.0,0.7,1.3,5.0,4.0,40.0,0.14,Franjo,Ivanovic,2003-10-01,22.98,142.0,29.0,Forward,Striker,amuqk3xvo87ppk7fz39cg0pre,3xedluek08t2ka7oypwuullcn,Racing Club de Lens,Lens,Lens,RCL,24.0,300.234,17.0,185.43,2.0,1.0,0.0,0.0,12.51,10.908,4.0,1.0,1.0,0.0,1.0,29.0,16.0,55.172,4.0,2.0,50.0,,,,,,,,,,515168.0,180.0,3.0,1.0,1.0,2.86,0.0,0.123,0.122,0.0,0.0,Franjo,Ivanovic,2003-10-01,22.98,142.0,29.0,Forward,Striker,amuqk3xvo87ppk7fz39cg0pre,3xedluek08t2ka7oypwuullcn,Racing Club de Lens,Lens,Lens,RCL,515168.0,180.0,3.0,36.0,23.0,63.89,15.0,8.0,53.33,0.0,0.0,0.0,0.0,0.0,0.0,Franjo,Ivanovic,2003-10-01,22.98,142.0,29.0,Forward,Striker,amuqk3xvo87ppk7fz39cg0pre,3xedluek08t2ka7oypwuullcn,Racing Club de Lens,Lens,Lens,RCL,515168,amuqk3xvo87ppk7fz39cg0pre,142,3xedluek08t2ka7oypwuullcn
Fredrik Oppegård,464984.0,2.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fredrik,Oppegård,2002-08-07,24.13,138.0,22.0,Defender,Full Back,cm78w42nflwgvshpnok680mlm,9bxav814mkuhueiyivyive82d,Association Jeunesse Auxerroise,Auxerre,Auxerre,AJA,6.0,56.857,4.0,30.765,0.0,0.0,0.0,0.0,9.476,7.691,1.0,2.0,8.0,2.0,6.0,9.0,2.0,22.222,2.0,0.0,0.0,,,,,,,,,,464984.0,119.0,2.0,1.0,1.0,3.85,0.0,0.016,0.015,0.0,0.0,Fredrik,Oppegård,2002-08-07,24.13,138.0,22.0,Defender,Full Back,cm78w42nflwgvshpnok680mlm,9bxav814mkuhueiyivyive82d,Association Jeunesse Auxerroise,Auxerre,Auxerre,AJA,464984.0,119.0,2.0,26.0,19.0,73.08,10.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Fredrik,Oppegård,2002-08-07,24.13,138.0,22.0,Defender,Full Back,cm78w42nflwgvshpnok680mlm,9bxav814mkuhueiyivyive82d,Association Jeunesse Auxerroise,Auxerre,Auxerre,AJA,464984,cm78w42nflwgvshpnok680mlm,138,9bxav814mkuhueiyivyive82d
Félix Correia,449991.0,2.0,94.0,0.0,0.1,-0.1,1.0,0.0,0.0,0.1,Félix Alexandre,Andrade Sanches Correia,2001-01-22,25.67,429.0,27.0,Forward,Winger,5ikeslw81x2em97k79crmhh0q,be2k34rut1lz79jxenabttqlc,Lille OSC,Lille,Lille,LIL,8.0,79.355,5.0,21.105,1.0,0.0,0.0,0.0,9.919,4.221,1.0,3.0,7.0,1.0,2.0,6.0,2.0,33.333,0.0,0.0,0.0,,,,,,,,,,449991.0,94.0,2.0,0.0,0.0,0.0,0.0,0.183,0.183,0.0,0.0,Félix Alexandre,Andrade Sanches Correia,2001-01-22,25.67,429.0,27.0,Forward,Winger,5ikeslw81x2em97k79crmhh0q,be2k34rut1lz79jxenabttqlc,Lille OSC,Lille,Lille,LIL,449991.0,94.0,2.0,30.0,27.0,90.0,6.0,5.0,83.33,0.0,0.0,0.0,1.0,1.0,100.0,Félix Alexandre,Andrade Sanches Correia,2001-01-22,25.67,429.0,27.0,Forward,Winger,5ikeslw81x2em97k79crmhh0q,be2k34rut1lz79jxenabttqlc,Lille OSC,Lille,Lille,LIL,449991,5ikeslw81x2em97k79crmhh0q,429,be2k34rut1lz79jxenabttqlc
Gabin Bernardeau,665234.0,4.0,268.0,0.0,0.21,-0.21,3.0,1.0,0.0,0.07,Gabin,Bernardeau,2006-01-24,20.66,694.0,33.0,Midfielder,Attacking Midfielder,3rzjr8wdopfb1xj0d7sq0vrpw,70nn27vgkt6l48lvv5e66q7ww,FC Lorient,Lorient,Lorient,FCL,31.0,377.019,16.0,104.265,2.0,0.0,1.0,0.0,12.162,6.517,5.0,1.0,9.0,0.0,4.0,26.0,14.0,53.846,6.0,2.0,33.333,,,,,,,,,,665234.0,268.0,4.0,3.0,2.0,2.6,33.33,0.588,0.504,0.0,0.0,Gabin,Bernardeau,2006-01-24,20.66,694.0,33.0,Midfielder,Attacking Midfielder,3rzjr8wdopfb1xj0d7sq0vrpw,70nn27vgkt6l48lvv5e66q7ww,FC Lorient,Lorient,Lorient,FCL,665234.0,268.0,4.0,82.0,52.0,63.41,39.0,19.0,48.72,3.0,2.0,66.67,0.0,0.0,0.0,Gabin,Bernardeau,2006-01-24,20.66,694.0,33.0,Midfielder,Attacking Midfielder,3rzjr8wdopfb1xj0d7sq0vrpw,70nn27vgkt6l48lvv5e66q7ww,FC Lorient,Lorient,Lorient,FCL,665234,3rzjr8wdopfb1xj0d7sq0vrpw,694,70nn27vgkt6l48lvv5e66q7ww
Gauthier Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,25.0,0.0,0.0,1.0,100.0,0.25,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167455,8xdrtww8r5jbxuxtall0wh591,141,23pqcgxu1tip265hbe01kszbt
Gauthier Hein,232182.0,4.0,295.0,0.0,0.19,-0.19,3.0,0.0,0.0,0.06,Gauthier,Hein,1996-08-07,30.13,1395.0,7.0,Midfielder,Winger,co59rv08x22hk5itwibbwq191,bx0cdmzr2gwr70ez72dorx82p,OGC Nice Côte d'Azur,Nice,Nice,NIC,61.0,677.656,30.0,251.16,0.0,0.0,1.0,0.0,11.109,8.372,1.0,1.0,5.0,0.0,0.0,17.0,3.0,17.647,4.0,1.0,25.0,,,,,,,,,,232182.0,295.0,4.0,5.0,3.0,1.35,40.0,0.504,0.37,0.0,0.0,Gauthier,Hein,1996-08-07,30.13,1395.0,7.0,Midfielder,Winger,co59rv08x22hk5itwibbwq191,bx0cdmzr2gwr70ez72dorx82p,OGC Nice Côte d'Azur,Nice,Nice,NIC,232182.0,295.0,4.0,225.0,208.0,92.44,108.0,96.0,88.89,8.0,0.0,0.0,0.0,0.0,0.0,Gauthier,Hein,1996-08-07,30.13,1395.0,7.0,Midfielder,Winger,co59rv08x22hk5itwibbwq191,bx0cdmzr2gwr70ez72dorx82p,OGC Nice Côte d'Azur,Nice,Nice,NIC,232182,co59rv08x22hk5itwibbwq191,1395,bx0cdmzr2gwr70ez72dorx82p
Gautier Lloris,141109.0,3.0,263.0,0.0,0.07,-0.07,1.0,0.0,0.0,0.07,Gautier,Lloris,1995-07-18,31.19,862.0,4.0,Defender,Central Defender,9vk8oyt5lma4ir9tbi3uvlrdh,3adj8hkws0z1al232bg2h6tk0,Stade Brestois 29,Brest,Brest,BRE,26.0,225.33,10.0,75.075,0.0,0.0,0.0,0.0,8.667,7.508,4.0,6.0,7.0,3.0,11.0,7.0,6.0,85.714,13.0,7.0,53.846,,,,,,,,,,141109.0,263.0,3.0,0.0,0.0,0.0,0.0,0.013,0.013,0.0,0.0,Gautier,Lloris,1995-07-18,31.19,862.0,4.0,Defender,Central Defender,9vk8oyt5lma4ir9tbi3uvlrdh,3adj8hkws0z1al232bg2h6tk0,Stade Brestois 29,Brest,Brest,BRE,141109.0,263.0,3.0,128.0,117.0,91.41,10.0,7.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,Gautier,Lloris,1995-07-18,31.19,862.0,4.0,Defender,Central Defender,9vk8oyt5lma4ir9tbi3uvlrdh,3adj8hkws0z1al232bg2h6tk0,Stade Brestois 29,Brest,Brest,BRE,141109,9vk8oyt5lma4ir9tbi3uvlrdh,862,3adj8hkws0z1al232bg2h6tk0
Gaëtan Perrin,220560.0,3.0,75.0,0.0,0.05,-0.05,1.0,0.0,0.0,0.05,Gaëtan,Perrin,1996-06-07,30.3,429.0,28.0,Forward,Winger,6gdoxudvl1rgcn7d19e89p9ed,be2k34rut1lz79jxenabttqlc,Lille OSC,Lille,Lille,LIL,11.0,111.632,5.0,35.7,0.0,0.0,0.0,0.0,10.148,7.14,2.0,0.0,6.0,0.0,1.0,7.0,3.0,42.857,2.0,1.0,50.0,,,,,,,,,,220560.0,75.0,3.0,0.0,0.0,0.0,0.0,0.057,0.057,0.0,0.0,Gaëtan,Perrin,1996-06-07,30.3,429.0,28.0,Forward,Winger,6gdoxudvl1rgcn7d19e89p9ed,be2k34rut1lz79jxenabttqlc,Lille OSC,Lille,Lille,LIL,220560.0,75.0,3.0,23.0,20.0,86.96,9.0,7.0,77.78,0.0,0.0,0.0,0.0,0.0,0.0,Gaëtan,Perrin,1996-06-07,30.3,429.0,28.0,Forward,Winger,6gdoxudvl1rgcn7d19e89p9ed,be2k34rut1lz79jxenabttqlc,Lille OSC,Lille,Lille,LIL,220560,6gdoxudvl1rgcn7d19e89p9ed,429,be2k34rut1lz79jxenabttqlc
