source,source_native_id,source_name,canonical_player_id,matched_to_master
opta,571380,Luka Lynch,opta_new_571380,False
opta,610799,Luka Vuskovic,610799,True
opta,174594,Lukas Nmecha,174594,True
opta,167512,Luke O'Nien,167512,True
opta,106760,Luke Shaw,106760,True
opta,470551,Lukás Hornícek,opta_new_470551,False
opta,465642,Malick Thiaw,465642,True
opta,611695,Malick Yalcouyé,opta_new_611695,False
opta,482609,Malo Gusto,482609,True
opta,513545,Mamadou Sangaré,513545,True
opta,209036,Marc Guéhi,209036,True
opta,501390,Marcelino Núñez,opta_new_501390,False
opta,72147,Marco Bizot,72147,True
opta,221466,Marcos Senesi,221466,True
opta,176297,Marcus Rashford,176297,True
opta,201658,Marcus Tavernier,201658,True
opta,184029,Martin Ødegaard,184029,True
opta,481655,Martín Zubimendi,481655,True
opta,91651,Mateo Kovacic,91651,True
opta,551226,Mateus Fernandes,551226,True
opta,430871,Matheus Cunha,430871,True
opta,465351,Matheus Nunes,465351,True
opta,207283,Mathias Jensen,207283,True
opta,511499,Mathys Tel,511499,True
opta,467779,Mats Wieffer,467779,True
opta,101282,Matt Crooks,opta_new_101282,False
opta,168144,Matt Grimes,opta_new_168144,False
opta,169359,Matt Targett,opta_new_169359,False
opta,487992,Matteo Ruggeri,487992,True
opta,199796,Matty Cash,199796,True
opta,85633,Matz Sels,85633,True
opta,616077,Max Dowman,616077,True
opta,437499,Maxence Lacroix,437499,True
opta,465730,Maxim De Cuyper,465730,True
opta,513466,Merlin Röhl,513466,True
opta,607464,Michael Kayode,607464,True
opta,106611,Michael Keane,106611,True
opta,454490,Michael Svoboda,opta_new_454490,False
opta,195384,Mikel Merino,195384,True
opta,499721,Mikey Moore,opta_new_499721,False
opta,440089,Mikkel Damsgaard,440089,True
opta,451284,Milan van Ewijk,opta_new_451284,False
opta,544877,Milos Kerkez,544877,True
opta,540324,Mohamed Belloumi,opta_new_540324,False
opta,222531,Morgan Gibbs-White,222531,True
opta,244850,Morgan Rogers,244850,True
opta,575476,Murillo,575476,True
opta,499169,Myles Lewis-Skelly,499169,True
opta,432830,Nathan Collins,432830,True
opta,243571,Nathan Patterson,243571,True
opta,215136,Neco Williams,215136,True
opta,470313,Nick Woltemade,470313,True
opta,173774,Nico Elvedi,173774,True
opta,465694,Nico González,465694,True
opta,472769,Nico O'Reilly,472769,True
opta,250199,Nicolás Domínguez,250199,True
opta,227444,Nikola Milenkovic,227444,True
opta,536661,Nilson Angulo,536661,True
opta,435997,Noah Okafor,435997,True
opta,577669,Noah Sadiki,577669,True
opta,606930,Nobel Mendy,606930,True
opta,248857,Noni Madueke,248857,True
opta,200834,Nordi Mukiele,200834,True
opta,230001,Noussair Mazraoui,230001,True
opta,159506,Ola Aina,159506,True
opta,169432,Oliver McBurnie,opta_new_169432,False
opta,204120,Olivier Boscagli,204120,True
opta,201895,Omar Alderete,201895,True
opta,438234,Omar Marmoush,438234,True
opta,477555,Oscar Bobb,477555,True
opta,568420,Ousmane Diomande,opta_new_568420,False
opta,160817,Paddy McNair,opta_new_160817,False
opta,60307,Pascal Groß,60307,True
opta,222694,Pascal Struijk,222694,True
opta,596777,Patrick Dorgu,596777,True
opta,244954,Pau Torres,244954,True
opta,247632,Pedro Neto,247632,True
opta,498444,Pep Chavarría,498444,True
opta,209244,Phil Foden,209244,True
opta,448104,Piero Hincapié,448104,True
opta,538007,Promise David,opta_new_538007,False
opta,499604,Rayan,499604,True
opta,448514,Rayan Aït-Nouri,448514,True
opta,466052,Rayan Cherki,466052,True
opta,225796,Reece James,225796,True
opta,243413,Regan Slater,opta_new_243413,False
opta,434399,Reinildo Mandava,434399,True
opta,466075,Riccardo Calafiori,466075,True
opta,212319,Richarlison,212319,True
opta,194010,Rico Henry,194010,True
opta,477064,Rico Lewis,477064,True
opta,611922,Rio Ngumoha,611922,True
opta,215059,Robert Sánchez,215059,True
opta,498016,Robin Roefs,498016,True
opta,202993,Rodrigo Bentancur,202993,True
opta,244042,Rodrigo Muniz,244042,True
opta,461199,Romaine Mundle,461199,True
opta,514356,Roméo Lavia,514356,True
opta,445087,Ronald Araujo,445087,True
opta,88894,Ross Barkley,88894,True
opta,232351,Ryan Giles,opta_new_232351,False
opta,441266,Ryan Gravenberch,441266,True
opta,184349,Ryan Sessegnon,184349,True
opta,171314,Rúben Dias,171314,True
opta,207189,Sander Berge,207189,True
opta,432422,Sandro Tonali,432422,True
opta,212314,Sasa Lukic,212314,True
opta,180135,Sean Longstaff,180135,True
opta,636852,Sean Steur,opta_new_636852,False
opta,146426,Semi Ajayi,opta_new_146426,False
opta,465247,Senne Lammens,465247,True
opta,463210,Shea Charles,opta_new_463210,False
opta,576628,Shea Lacey,576628,True
opta,557012,Sindre Egeli,opta_new_557012,False
opta,220237,Sven Botman,220237,True
opta,210156,Taiwo Awoniyi,210156,True
opta,223723,Takehiro Tomiyasu,opta_new_223723,False
opta,522047,Tarik Muharemovic,522047,True
opta,501459,Tatsuhiro Sakamoto,opta_new_501459,False
opta,586309,Thierno Barry,586309,True
opta,93605,Thomas Meunier,93605,True
opta,166477,Timothy Castagne,166477,True
opta,487676,Trai Hume,487676,True
opta,591386,Trey Nyoni,591386,True
opta,569577,Triston Rowe,569577,True
opta,200785,Tyler Adams,200785,True
opta,496661,Tyler Dibling,496661,True
opta,244723,Tyrick Mitchell,244723,True
opta,550615,Tyrique George,550615,True
opta,149484,Tyrone Mings,149484,True
opta,543158,Valentín Barco,543158,True
opta,184667,Victor Lindelöf,184667,True
opta,226965,Victor Torp,opta_new_226965,False
opta,224117,Viktor Gyökeres,224117,True
opta,97032,Virgil van Dijk,97032,True
opta,224967,Vitalii Mykolenko,224967,True
opta,204580,Vitaly Janelt,204580,True
opta,616222,Vitor Reis,616222,True
opta,551499,Víctor Muñoz,551499,True
opta,158983,Wataru Endo,158983,True
