source,source_native_id,source_name,canonical_player_id,matched_to_master
opta,586866,Abde Rebbach,586866,True
opta,463001,Abdel Abqar,463001,True
opta,631935,Abdoulaye Faye,opta_new_631935,False
opta,498594,Abel Bretones,498594,True
opta,629738,Adama Boiro,629738,True
opta,720618,Adama Timera,720618,True
opta,219352,Ademola Lookman,219352,True
opta,465599,Adrià Alti,465599,True
opta,437808,Adrián de la Fuente,437808,True
opta,472145,Aihen Muñoz,472145,True
opta,484702,Aimar Oroz,484702,True
opta,551482,Aitor Mañas,551482,True
opta,440593,Aitor Paredes,440593,True
opta,645746,Alberto Calatrava,opta_new_645746,False
opta,513956,Alberto Moleiro,513956,True
opta,654780,Alberto Risco,654780,True
opta,199250,Aleix Febas,199250,True
opta,244273,Alejandro Catena,244273,True
opta,106004,Alejandro Grimaldo,opta_new_106004,False
opta,631986,Alejandro Rego,631986,True
opta,483116,Alemão,483116,True
opta,195385,Alex Berenguer,195385,True
opta,484917,Alex Freeman,484917,True
opta,627656,Alex Lebarbier,627656,True
opta,634254,Alex Marchal,634254,True
opta,643319,Alex Panach,643319,True
opta,704994,Alexis Ciria,opta_new_704994,False
opta,165795,Alfonso Herrero,opta_new_165795,False
opta,631382,Ali Houary,631382,True
opta,449576,Aliou Dieng,opta_new_449576,False
opta,471138,Ander Barrenetxea,471138,True
opta,431644,Ander Guevara,431644,True
opta,135363,Andreas Christensen,135363,True
opta,466543,Andrei Ratiu,466543,True
opta,247636,André Almeida,247636,True
opta,562922,Andrés Castrín,562922,True
opta,606798,Andrés García,opta_new_606798,False
opta,444284,Andrés Martín,opta_new_444284,False
opta,718495,Andrés Vallecillo,opta_new_718495,False
opta,145235,Angeliño,opta_new_145235,False
opta,94273,Ante Budimir,94273,True
opta,232826,Anthony Gordon,opta_new_232826,False
opta,437465,Antonio Blanco,437465,True
opta,102380,Antonio Rüdiger,102380,True
opta,176245,Antonio Sivera,176245,True
opta,467169,Antony,467169,True
opta,520250,Arda Güler,520250,True
opta,437774,Arnau Comas,opta_new_437774,False
opta,552095,Arnau Ortiz,opta_new_552095,False
opta,220307,Arnaut Danjuma,220307,True
opta,509285,Arouna Sangante,opta_new_509285,False
opta,475612,Arsen Zakharyan,475612,True
opta,646142,Asier Osambela,646142,True
opta,212770,Asier Villalibre,opta_new_212770,False
opta,173209,Augusto Batalla,173209,True
opta,146941,Aymeric Laporte,146941,True
opta,168580,Ayoze Pérez,168580,True
opta,86813,Aïssa Mandi,opta_new_86813,False
opta,165809,Bernardo Silva,opta_new_165809,False
opta,631990,Beñat Gerenabarrena,opta_new_631990,False
opta,488026,Beñat Turrientes,488026,True
opta,711110,Bil Nsongo,opta_new_711110,False
opta,202044,Borja Iglesias,202044,True
opta,199248,Borja Mayoral,199248,True
opta,216183,Brahim Díaz,216183,True
opta,499314,Brian Fariñas,opta_new_499314,False
opta,679125,Bright Ede,opta_new_679125,False
opta,633425,Buba Sangaré,633425,True
opta,568812,Cala,opta_new_568812,False
opta,174249,Carl Starfelt,174249,True
opta,179271,Carles Aleñá,179271,True
opta,448178,Carlos Dotor,opta_new_448178,False
opta,645745,Carlos Espí,645745,True
opta,710081,Carlos Maciá,710081,True
opta,531219,Carlos Martín,531219,True
opta,244707,Carlos Protesoni,244707,True
opta,562075,Carlos Puga,opta_new_562075,False
opta,588993,Carlos Romero,588993,True
opta,224860,Carlos Soler,224860,True
opta,720621,Carlos Sánchez,opta_new_720621,False
opta,494921,Carlos Álvarez,494921,True
opta,696086,Cheikh Thiam,opta_new_696086,False
opta,250437,Chidera Ejuke,250437,True
opta,620045,Chupe,opta_new_620045,False
opta,514968,Clemens Riedel,514968,True
opta,709993,Cubo,709993,True
opta,244716,Cucho Hernández,244716,True
opta,675560,Curro Burgos,opta_new_675560,False
opta,492898,César Tárrega,492898,True
opta,491436,Dani Cárdenas,491436,True
opta,561391,Dani Lorenzo,opta_new_561391,False
opta,593193,Dani Martinez,593193,True
opta,179370,Dani Olmo,179370,True
opta,240071,Dani Raba,240071,True
opta,621306,Dani Requena,opta_new_621306,False
opta,442299,David Affengruber,442299,True
opta,495391,David Larrubia,opta_new_495391,False
opta,554651,David Mella,opta_new_554651,False
opta,576682,David Otorbi,576682,True
opta,175204,David Soria,175204,True
opta,700202,Davinchi,700202,True
opta,554605,Dean Huijsen,554605,True
opta,89572,Denis Suárez,89572,True
opta,199432,Denzel Dumfries,opta_new_199432,False
opta,664923,Diego Díaz,opta_new_664923,False
opta,149915,Diego Llorente,149915,True
opta,171129,Diego Rico,171129,True
opta,562005,Diego Villares,opta_new_562005,False
opta,149838,Djené Dakonam,149838,True
opta,235093,Dávid Hancko,235093,True
opta,748228,Ebrahima Drammeh,opta_new_748228,False
opta,592810,Edu Altozano,592810,True
opta,420909,Edu Expósito,420909,True
opta,475561,Eduardo Camavinga,475561,True
opta,138041,Einar Galilea,opta_new_138041,False
opta,216473,Eneko Jauregi,opta_new_216473,False
opta,168636,Enes Ünal,opta_new_168636,False
opta,492841,Enzo Bardeli,opta_new_492841,False
opta,437677,Enzo Boyomo,437677,True
opta,432656,Eric García,432656,True
opta,172845,Ezequiel Ponce,opta_new_172845,False
opta,564895,Facu González,opta_new_564895,False
opta,614242,Facundo Bernal,opta_new_614242,False
opta,536916,Facundo Buonanotte,opta_new_536916,False
opta,536884,Federico Redondo,536884,True
opta,223255,Federico Valverde,223255,True
opta,502290,Fer Niño,opta_new_502290,False
opta,551086,Fermín López,551086,True
opta,464575,Ferran Jutglà,464575,True
opta,242169,Filip Ugrinic,242169,True
opta,77359,Florian Lejeune,77359,True
opta,227166,Fran García,227166,True
opta,466057,Fran Pérez,466057,True
opta,494495,Francho Serrano,opta_new_494495,False
opta,617127,Gabriel Moscardo,opta_new_617127,False
opta,213102,Gabriel Suazo,213102,True
opta,500046,Gavi,500046,True
opta,499209,Georges Mikautadze,499209,True
opta,523234,Gerard Martín,523234,True
opta,93721,Gerard Moreno,93721,True
opta,467020,Germán Valera,467020,True
opta,456504,Giacomo Quagliata,opta_new_456504,False
opta,428798,Giorgi Kochorashvili,opta_new_428798,False
opta,451017,Giorgi Tsitaishvili,451017,True
opta,482652,Giuliano Simeone,482652,True
opta,450782,Gonzalo Villar,450782,True
opta,181284,Gonçalo Guedes,181284,True
opta,632509,Gorka Carrera,632509,True
opta,220182,Gorka Guruzeta,220182,True
opta,179830,Grady Diangana,179830,True
opta,197024,Guido Rodríguez,197024,True
opta,560564,Gustavo Puerta,opta_new_560564,False
opta,482236,Haitam Abaida,opta_new_482236,False
opta,684337,Hamza Abdelkarim,opta_new_684337,False
opta,657325,Hugo Burcio,657325,True
opta,439716,Hugo Duro,439716,True
opta,492900,Hugo González,492900,True
opta,493055,Hugo Novoa,opta_new_493055,False
opta,730982,Hugo Pérez,opta_new_730982,False
opta,620583,Hugo Rincón,620583,True
opta,538283,Hugo Sotelo,538283,True
opta,550566,Hugo Álvarez,550566,True
opta,98745,Héctor Bellerín,98745,True
opta,40270,Iago Aspas,40270,True
opta,634238,Ibai Aguirre,634238,True
opta,204716,Ibrahima Konaté,opta_new_204716,False
opta,550797,Ibrahima Sow,opta_new_550797,False
opta,591617,Ifeanyi Ndukwe,opta_new_591617,False
opta,216475,Igor Zubeldia,216475,True
opta,637198,Iker Córdoba,opta_new_637198,False
opta,490726,Iker Losada,490726,True
opta,592812,Iker Munoz,592812,True
opta,589577,Iker Muñoz,589577,True
opta,465689,Ilaix Moriba,465689,True
opta,500043,Ilias Akhomach,500043,True
opta,215531,Ionut Radu,215531,True
opta,610206,Isaac Romero,610206,True
opta,80209,Isco,80209,True
opta,434078,Isi Palazón,434078,True
opta,499356,Iván Alonso,opta_new_499356,False
opta,97624,Iván Balliu,97624,True
opta,224467,Iván Martín,224467,True
opta,521508,Iván Romero,521508,True
opta,620616,Izan Merino,opta_new_620616,False
opta,197334,Iñaki Williams,197334,True
opta,646149,Iñigo Arguibide,646149,True
opta,242833,Iñigo Vicente,opta_new_242833,False
opta,81352,Jan Oblak,81352,True
opta,670115,Jaume Durá,opta_new_670115,False
opta,219717,Javi Galán,219717,True
opta,546540,Javi Guerra,546540,True
opta,628184,Javi Hernández,628184,True
opta,638238,Javi Rodríguez,638238,True
opta,493333,Javi Rueda,493333,True
opta,714598,Javier Morcillo,714598,True
opta,677054,Jean Valou,677054,True
opta,160540,Jeremy Toljan,160540,True
opta,437549,Jesús Areso,437549,True
opta,466044,Jesús Vázquez,466044,True
opta,449928,Joan García,449928,True
opta,437831,Joaquín Muñoz,opta_new_437831,False
opta,612309,Job Ochieng,612309,True
opta,513950,Jofre Carreras,513950,True
opta,152723,Johan Mojica,152723,True
opta,564923,Johaneko Louis-Jean,opta_new_564923,False
opta,488662,Johnny Cardoso,488662,True
opta,513945,Jon Ander Olasagasti,513945,True
opta,479816,Jon Aramburu,479816,True
opta,201178,Jon Guridi,201178,True
opta,620617,Jon Martín,620617,True
opta,477463,Jon Moncayola,477463,True
opta,449931,Jon Pacheco,449931,True
opta,568404,Jonathan Asp Jensen,opta_new_568404,False
opta,523079,Jonathan Dubasin,opta_new_523079,False
opta,566165,Jones El Abdellaoui,566165,True
opta,114128,Jonny Otto,114128,True
opta,723493,Jordi Pesquer,opta_new_723493,False
opta,648762,Jorge Cabello,648762,True
opta,621929,Jorge Castellanos,opta_new_621929,False
opta,593184,Jorge Castillo,opta_new_593184,False
opta,499358,Jorge Cestero,499358,True
opta,710911,Jorge Domínguez,opta_new_710911,False
opta,463784,Jorge Herrando,463784,True
opta,658061,Jorge Salinas,opta_new_658061,False
opta,241153,Jorge de Frutos,241153,True
opta,199195,Josan,199195,True
opta,746342,Joseph Otu,opta_new_746342,False
opta,132105,José Gayà,132105,True
opta,151883,José María Giménez,151883,True
opta,515611,José Salinas,515611,True
opta,623680,José Ángel,opta_new_623680,False
opta,545998,José Ángel Carmona,545998,True
opta,538671,Jozhua Vertrouwd,538671,True
opta,121145,João Cancelo,121145,True
opta,553751,Juan Carlos Arana,opta_new_553751,False
opta,451281,Juan Cruz,opta_new_451281,False
opta,234908,Juan Foyth,234908,True
opta,464283,Juan Iglesias,464283,True
opta,706221,Juani,opta_new_706221,False
opta,244855,Jude Bellingham,244855,True
opta,470508,Julen Agirrezabala,470508,True
opta,495392,Julen Lobete,opta_new_495392,False
opta,220325,Jules Koundé,220325,True
opta,551311,Julio Díaz,551311,True
opta,461358,Julián Alvarez,461358,True
opta,443967,Junior Firpo,443967,True
opta,467622,Justin de Haas,opta_new_467622,False
opta,645755,Kareem Tunde,645755,True
opta,453750,Karim Adeyemi,opta_new_453750,False
opta,588010,Karl Etta Eyong,588010,True
opta,568601,Kevin Sánchez,opta_new_568601,False
opta,178870,Kike Barja,178870,True
opta,550816,Kike Salas,550816,True
opta,54484,Kiko Femenía,54484,True
opta,77390,Koke,77390,True
opta,220160,Kylian Mbappé,220160,True
opta,593109,Lamine Yamal,593109,True
opta,451358,Lee Kang-In,opta_new_451358,False
opta,500755,Leo Román,500755,True
opta,445956,Logan Costa,445956,True
opta,607463,Lorenzo Amatucci,opta_new_607463,False
opta,193774,Lucas Boyé,193774,True
opta,541759,Lucas Cepeda,541759,True
opta,543316,Lucas Noubi,opta_new_543316,False
opta,111232,Lucas Torró,111232,True
opta,468426,Lucien Agoumé,468426,True
opta,434941,Luis Rioja,434941,True
opta,546000,Luismi Cruz,opta_new_546000,False
opta,514664,Luiz Júnior,514664,True
opta,464166,Luka Sucic,464166,True
opta,612301,Luken Beitia,612301,True
